CODIGO_PRODUTO;DESCRICAO_PRODUTO;EMBALAGEM_VENDA;QTD_LOJAS_COM_CUSTO;PRECO_VENDA_NORMAL;PRECO_VENDA_PRATICADO;CUSTO_NF_BRUTO;CUSTO_IPI;CUSTO_ICMS_ST;CUSTO_DESP_NF;CUSTO_DESP_FORA_NF;CREDITO_ICMS;CREDITO_PIS;CREDITO_COFINS;DESCONTO_FORA_NF;DESCONTO_VERBA;CUSTO_LIQUIDO;ALIQ_ICMS_VENDA;ALIQ_PIS_VENDA;ALIQ_COFINS_VENDA;ALIQ_IMPOSTOS_TOTAL;VALOR_IMPOSTOS_VENDA;PRECO_VENDA_LIQUIDO;LUCRO_VALOR;MARGEM_REALIZADA;MARGEM_OBJETIVA;PRECO_SUGERIDO
27244;BR CAR POL MONTA DESM TS42348;1;0;16,5;16,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;4,3313;12,1688;12,1688;73,75;30;0
27245;BR CAR POL POWER FRIC R.3213;1;0;20,5;20,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;5,3813;15,1188;15,1188;73,75;30;0
27246;BR CAR POL TY110130;1;0;4,35;4,35;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;1,1419;3,2081;3,2081;73,75;30;0
27247;BR CAR POL TY110641;1;0;4,35;4,35;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;1,1419;3,2081;3,2081;73,75;30;0
27248;BR CAR POL TY58109;1;0;5,95;5,95;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;1,5619;4,3881;4,3881;73,75;30;0
27249;BR CAR PQ TY110930;1;0;2,19;2,19;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;,5749;1,6151;1,6151;73,75;30;0
27250;BR CAR PQ TY160370;1;0;2,19;2,19;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;,5749;1,6151;1,6151;73,75;30;0
27251;BR CAR PRINCESA 7EM1;1;0;38,5;38,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;10,1063;28,3938;28,3938;73,75;30;0
27252;BR CAR R.TY14375;1;0;3,09;3,09;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;,8111;2,2789;2,2789;73,75;30;0
27253;BR CAR R.TY39115;1;0;7,89;7,89;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;2,0711;5,8189;5,8189;73,75;30;0
27254;BR CAR R.TY9390;1;0;108,9;108,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;28,5863;80,3138;80,3138;73,75;30;0
27255;BR CAR RACER FRIC REF WB5755;1;0;22,5;22,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;5,9063;16,5938;16,5938;73,75;30;0
27256;BR CAR ROBO AUTOBOTS TS42263;1;0;46,5;46,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;12,2063;34,2938;34,2938;73,75;30;0
27257;BR CAR ROBO TY128763;1;0;54,9;54,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;14,4113;40,4888;40,4888;73,75;30;0
27258;BR CAR ROBO TY99757Y;1;0;46,9;46,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;12,3113;34,5888;34,5888;73,75;30;0
27259;BR CAR S U V COMETA CCC020;1;0;47,5;47,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;12,4688;35,0313;35,0313;73,75;30;0
27260;BR CAR SAMBA TOYS TURBO;1;0;19,5;19,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;5,1188;14,3813;14,3813;73,75;30;0
27261;BR CAR SAMBA TOYS WARS RF020;1;0;34,49;34,49;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;9,0536;25,4364;25,4364;73,75;30;0
27262;BR CAR SHOCK WAVE FRIC R.6519;1;0;27,5;27,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;7,2188;20,2813;20,2813;73,75;30;0
27263;BR CAR SPEED PRO MK214;1;0;22,9;22,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;6,0113;16,8888;16,8888;73,75;30;0
27264;BR CAR SUPER PICK UP FRIC R.3202;1;0;16,5;16,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;4,3313;12,1688;12,1688;73,75;30;0
27265;BR CAR TOLLERTOY;1;0;41,9;41,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;10,9988;30,9013;30,9013;73,75;30;0
27266;BR CAR TRANSFORME 15CM C/SOM/LUZ;1;0;93,5;93,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;24,5438;68,9563;68,9563;73,75;30;0
27267;BR CAR TRUKINHO R.025;1;0;19,9;19,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;5,2238;14,6763;14,6763;73,75;30;0
27268;BR CAR TUNNING CONT REMOT 7F WB3783;1;0;68,5;68,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;17,9813;50,5188;50,5188;73,75;30;0
27269;BR CAR TY01723;1;0;5,75;5,75;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;1,5094;4,2406;4,2406;73,75;30;0
27270;BR CAR TY10626;1;0;4,35;4,35;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;1,1419;3,2081;3,2081;73,75;30;0
27271;BR CAR TY12449;1;0;11,9;11,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;3,1238;8,7763;8,7763;73,75;30;0
27272;BR CAR TY19666;1;0;4,35;4,35;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;1,1419;3,2081;3,2081;73,75;30;0
27273;BR CAR TY23934;1;0;5,75;5,75;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;1,5094;4,2406;4,2406;73,75;30;0
27274;BR CAR TY23952;1;0;3,99;3,99;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;1,0474;2,9426;2,9426;73,75;30;0
27275;BR CAR TY37343;1;0;69,9;69,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;18,3488;51,5513;51,5513;73,75;30;0
27276;BR CAR TY37344;1;0;68,5;68,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;17,9813;50,5188;50,5188;73,75;30;0
27277;BR CAR TY38384;1;0;50,9;50,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;13,3613;37,5388;37,5388;73,75;30;0
27278;BR CAR TY52682;1;0;23,9;23,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;6,2738;17,6263;17,6263;73,75;30;0
27279;BR CAR TY61518;1;0;14,5;14,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;3,8063;10,6938;10,6938;73,75;30;0
27280;BR CAR TY7692;1;0;24,5;24,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;6,4313;18,0688;18,0688;73,75;30;0
27281;BR CAR VELOX C/04 PC WBU2599;1;0;10,9;10,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;2,8613;8,0388;8,0388;73,75;30;0
27282;BR CAR VITORIOUS CONT RMT 7F WB5826;1;0;77,9;77,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;20,4488;57,4513;57,4513;73,75;30;0
27283;BR CAR VRUM VRUM CONT.REMOT WBU2575;1;0;55,5;55,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;14,5688;40,9313;40,9313;73,75;30;0
27284;BR CAR X 6 FRIC 0480;1;0;30,9;30,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;8,1113;22,7888;22,7888;73,75;30;0
27285;BR CAR X FLASH CONT.REMOT 360º;1;0;130,5;130,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;34,2563;96,2438;96,2438;73,75;30;0
27286;BR CAR X SPEED CONT.REM WBU2769;1;0;98,9;98,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;25,9613;72,9388;72,9388;73,75;30;0
27287;BR CAR X-FLASH CONT.REM WBU2767;1;0;80,5;80,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;21,1313;59,3688;59,3688;73,75;30;0
27288;BR CAR X2 C/LANCADOR TS42052X;1;0;21,9;21,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;5,7488;16,1513;16,1513;73,75;30;0
27289;BR CAR X2 TY39214;1;0;31,5;31,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;8,2688;23,2313;23,2313;73,75;30;0
27290;BR CARACOL SOROCABA NA SOLAPA R.156;1;0;30,5;30,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;8,0063;22,4938;22,4938;73,75;30;0
27291;BR CARDOSO TOTOKA CEBOL BOMB;1;0;159,9;159,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;41,9738;117,9263;117,9263;73,75;30;0
27292;BR CARDOSO TOTOKA MONICA R.215;1;0;159,9;159,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;41,9738;117,9263;117,9263;73,75;30;0
27293;BR CARFRIC TY01664;1;0;2,75;2,75;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;,7219;2,0281;2,0281;73,75;30;0
27294;BR CARONINHA GGB SERIE ESP;1;0;45,5;45,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;11,9438;33,5563;33,5563;73,75;30;0
27295;BR CARR C/4 CARS FRIC R.1781;1;0;67,5;67,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;17,7188;49,7813;49,7813;73,75;30;0
27296;BR CARR C/BARCO R.4019;1;0;30,9;30,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;8,1113;22,7888;22,7888;73,75;30;0
27297;BR CARR C/BETONEIRA R.4125;1;0;33,9;33,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;8,8988;25,0013;25,0013;73,75;30;0
27298;BR CARR C/CARS 0510;1;0;20,5;20,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;5,3813;15,1188;15,1188;73,75;30;0
27299;BR CARR C/CARS FRIC R.0908;1;0;123,9;123,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;32,5238;91,3763;91,3763;73,75;30;0
27300;BR CARR C/CARS FRIC REF.1089;1;0;71,5;71,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;18,7688;52,7313;52,7313;73,75;30;0
27301;BR CARR C/ENTULHO R.4132;1;0;33,5;33,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;8,7938;24,7063;24,7063;73,75;30;0
27302;BR CARR C/MOTOS FRIC 0801CA;1;0;21,9;21,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;5,7488;16,1513;16,1513;73,75;30;0
27303;BR CARR C/TRATOR R.4002;1;0;31,9;31,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;8,3738;23,5263;23,5263;73,75;30;0
27304;BR CARR FRIC R.1250;1;0;38,5;38,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;10,1063;28,3938;28,3938;73,75;30;0
27305;BR CARR FRIC R.1287;1;0;27,9;27,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;7,3238;20,5763;20,5763;73,75;30;0
27306;BR CARR FRIC REF.0923;1;0;37,5;37,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;9,8438;27,6563;27,6563;73,75;30;0
27307;BR CARR MADEIRA INF;1;0;68,9;68,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;18,0863;50,8138;50,8138;73,75;30;0
27308;BR CARREGADEIRA ORANGE TOYS R510;1;0;44,5;44,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;11,6813;32,8188;32,8188;73,75;30;0
27309;BR CARREGADEIRA PA CALIFORNIA RF 11;1;0;23,99;23,99;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;6,2974;17,6926;17,6926;73,75;30;0
27310;BR CARREGADEIRA SOLAPA;1;0;17,9;17,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;4,6988;13,2013;13,2013;73,75;30;0
27311;BR CARREGADEIRA TRUCK;1;0;68,5;68,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;17,9813;50,5188;50,5188;73,75;30;0
27312;BR CARRIOLA R.4729;1;0;107,9;107,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;28,3238;79,5763;79,5763;73,75;30;0
27313;BR CARRITOS ALEGRIA R 82;1;0;4,59;4,59;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;1,2049;3,3851;3,3851;73,75;30;0
27314;BR CARRUAGEM ENCANTADA S/L WBU2566;1;0;50,5;50,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;13,2563;37,2438;37,2438;73,75;30;0
27315;BR CARRUAGEM PRINCESA R.15.1222;1;0;77,9;77,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;20,4488;57,4513;57,4513;73,75;30;0
27316;BR CARSEL NA CAIXINHA R.1694;1;0;73,5;73,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;19,2938;54,2063;54,2063;73,75;30;0
27317;BR CART ALFABETICA MINGONE;1;0;1,75;1,75;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;,4594;1,2906;1,2906;73,75;30;0
27318;BR CART LETRAS FORMA;1;0;9,89;9,89;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;2,5961;7,2939;7,2939;73,75;30;0
27319;BR CART NUMERICA C/24PC;1;0;9,89;9,89;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;2,5961;7,2939;7,2939;73,75;30;0
27320;BR CART NUMERICA MINGONE R.437;1;0;1,75;1,75;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;,4594;1,2906;1,2906;73,75;30;0
27321;BR CARTON JG CARS MEXE MEXE;1;0;15,5;15,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;4,0688;11,4313;11,4313;73,75;30;0
27322;BR CARTON JG CINDERELA 2EM1;1;0;15,5;15,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;4,0688;11,4313;11,4313;73,75;30;0
27323;BR CARTON JG CORES GALINHA PINTAD.;1;0;15,5;15,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;4,0688;11,4313;11,4313;73,75;30;0
27324;BR CARTON JG DAS SOMBRAS G.PINTAD;1;0;15,5;15,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;4,0688;11,4313;11,4313;73,75;30;0
27325;BR CARTON JG FROZEN CORRIDA CONG;1;0;10,9;10,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;2,8613;8,0388;8,0388;73,75;30;0
27326;BR CARTON JG FROZEN ROUBA MONTE;1;0;14,9;14,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;3,9113;10,9888;10,9888;73,75;30;0
27327;BR CARTON JG MARIE MONTA POSTER;1;0;15,5;15,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;4,0688;11,4313;11,4313;73,75;30;0
27328;BR CARTON JG MICO C/AROMA BAN;1;0;17,5;17,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;4,5938;12,9063;12,9063;73,75;30;0
27329;BR CARTON JG MONOPOLY DEAL;1;0;15,5;15,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;4,0688;11,4313;11,4313;73,75;30;0
27330;BR CARTON JG MY LITTLE PONY CORES;1;0;15,5;15,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;4,0688;11,4313;11,4313;73,75;30;0
27331;BR CARTON JG POKEMON BOOSTER CONFLITO;1;0;8,55;8,55;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;2,2444;6,3056;6,3056;73,75;30;0
27332;BR CARTON JG POKEMON BOX EVOL TURBO;1;0;153,9;153,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;40,3988;113,5013;113,5013;73,75;30;0
27333;BR CARTON JG POKEMON C/BOOSTER+ALB;1;0;54,5;54,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;14,3063;40,1938;40,1938;73,75;30;0
27334;BR CARTON JG POKEMON CEUS ESTRONDOSOS;1;0;8,55;8,55;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;2,2444;6,3056;6,3056;73,75;30;0
27335;BR CARTON JG POKEMON CEUS ESTRONDOSOS;1;0;25,9;25,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;6,7988;19,1013;19,1013;73,75;30;0
27336;BR CARTON JG POKEMON CONFLITO PRIMIT;1;0;25,9;25,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;6,7988;19,1013;19,1013;73,75;30;0
27337;BR CARTON JG POKEMON KIT PIK SUI;1;0;53,5;53,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;14,0438;39,4563;39,4563;73,75;30;0
27338;BR CARTON JG POKEMON KYOGRE/GROUDON;1;0;85,5;85,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;22,4438;63,0563;63,0563;73,75;30;0
27339;BR CARTON JG POKEMON LATA HOENN POWER;1;0;82,5;82,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;21,6563;60,8438;60,8438;73,75;30;0
27340;BR CARTON JG POKEMON STARTER CONFLITO;1;0;41,5;41,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;10,8938;30,6063;30,6063;73,75;30;0
27341;BR CARTON JG POKEMON TP FUSAO DEST;1;0;23,9;23,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;6,2738;17,6263;17,6263;73,75;30;0
27342;BR CARTON JG POKEMON TRIPLA GERAC;1;0;35,5;35,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;9,3188;26,1813;26,1813;73,75;30;0
27343;BR CARTON JG POKEMON TURBO COLISAO;1;0;41,5;41,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;10,8938;30,6063;30,6063;73,75;30;0
27344;BR CARTON JG POKEMON XY EXPANSAO;1;0;42,9;42,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;11,2613;31,6388;31,6388;73,75;30;0
27345;BR CARTON JG POKEMON XY6 STARTER DECK;1;0;41,5;41,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;10,8938;30,6063;30,6063;73,75;30;0
27346;BR CARTON JG PRINCESINHA SOFIA;1;0;15,5;15,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;4,0688;11,4313;11,4313;73,75;30;0
27347;BR CARTON JG PROC DORY MEM PEIXE;1;0;17,5;17,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;4,5938;12,9063;12,9063;73,75;30;0
27348;BR CARTON JG PROC DORY PERD NO MAR;1;0;17,5;17,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;4,5938;12,9063;12,9063;73,75;30;0
27349;BR CARTON JG TARTARUGAS C.AOS VILOES;1;0;15,5;15,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;4,0688;11,4313;11,4313;73,75;30;0
27350;BR CARTON JG TINKER B.5 ROUBA MONTE;1;0;14,9;14,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;3,9113;10,9888;10,9888;73,75;30;0
27351;BR CARTON JG TRANSFORMERS R.MONTE;1;0;15,5;15,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;4,0688;11,4313;11,4313;73,75;30;0
27352;BR CARTON JG VINGADORES ROUBA MONTE;1;0;14,9;14,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;3,9113;10,9888;10,9888;73,75;30;0
27353;BR CARTON PIRAMIDE MATEMATICA;1;0;15,9;15,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;4,1738;11,7263;11,7263;73,75;30;0
27354;BR CARTON SEL ESP DISNEY ALICE;1;0;17,5;17,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;4,5938;12,9063;12,9063;73,75;30;0
27355;BR CARTON SEL ESP DISNEY CAP AMER;1;0;17,5;17,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;4,5938;12,9063;12,9063;73,75;30;0
27356;BR CARTON SEL ESP DISNEY FROZEN;1;0;17,5;17,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;4,5938;12,9063;12,9063;73,75;30;0
27357;BR CASA DOS NUMEROS MINGONE R.402;1;0;1,75;1,75;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;,4594;1,2906;1,2906;73,75;30;0
27358;BR CASA NA ARV R.3901;1;0;268,9;268,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;70,5863;198,3138;198,3138;73,75;30;0
27359;BR CASA SAMBA TOYS HOME QUARTO RF 401;1;0;19,99;19,99;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;5,2474;14,7426;14,7426;73,75;30;0
27360;BR CASCAXI KEITA RF;1;0;6,79;6,79;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;1,7824;5,0076;5,0076;73,75;30;0
27361;BR CASINHA BABY ALIVE R.2442;1;0;281,9;281,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;73,9988;207,9013;207,9013;73,75;30;0
27362;BR CASINHA C/ACESS 0433;1;0;62,9;62,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;16,5113;46,3888;46,3888;73,75;30;0
27363;BR CASINHA C/ACESS 0434;1;0;67,9;67,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;17,8238;50,0763;50,0763;73,75;30;0
27364;BR CASINHA C/ACESS 1040;1;0;81,5;81,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;21,3938;60,1063;60,1063;73,75;30;0
27365;BR CASINHA C/ACESS R.15.1291;1;0;37,9;37,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;9,9488;27,9513;27,9513;73,75;30;0
27366;BR CASINHA C/ACESS R.15.1294;1;0;54,5;54,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;14,3063;40,1938;40,1938;73,75;30;0
27367;BR CASINHA DA JUDY SAMBA TOYS QUARTO;1;0;33,5;33,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;8,7938;24,7063;24,7063;73,75;30;0
27368;BR CASTELO C/ACESS;1;0;14,5;14,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;3,8063;10,6938;10,6938;73,75;30;0
27369;BR CASTELO C/ACESS DMT1487;1;0;13,9;13,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;3,6488;10,2513;10,2513;73,75;30;0
27370;BR CASTELO DA PRINCESA;1;0;44,9;44,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;11,7863;33,1138;33,1138;73,75;30;0
27371;BR CASTELO DAS PRINCESAS R.6359;1;0;191,9;191,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;50,3738;141,5263;141,5263;73,75;30;0
27372;BR CASTELO ENCANTADO;1;0;44,9;44,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;11,7863;33,1138;33,1138;73,75;30;0
27373;BR CASTELO MUS C/ACES DMT1798;1;0;85,9;85,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;22,5488;63,3513;63,3513;73,75;30;0
27374;BR CAVALINHO P/BON TS44656;1;0;49,5;49,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;12,9938;36,5063;36,5063;73,75;30;0
27375;BR CAVALINHO R.614;1;0;8,39;8,39;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;2,2024;6,1876;6,1876;73,75;30;0
27376;BR CAVALINHOS DO SITIO;1;0;57,5;57,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;15,0938;42,4063;42,4063;73,75;30;0
27377;BR CAVALO C/BON REF.1674;1;0;3,75;3,75;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;,9844;2,7656;2,7656;73,75;30;0
27378;BR CAVALO C/CAVALINHO ACESS TS44634;1;0;53,9;53,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;14,1488;39,7513;39,7513;73,75;30;0
27379;BR CAVALO DIV A.IRIS 7096/00518;1;0;54,9;54,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;14,4113;40,4888;40,4888;73,75;30;0
27380;BR CAVALOS DIV C/CHIP A.IRIS 537;1;0;86,9;86,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;22,8113;64,0888;64,0888;73,75;30;0
27381;BR CAVAQUINHO PAI FILHO TIC TOC N.5;1;0;37,5;37,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;9,8438;27,6563;27,6563;73,75;30;0
27382;BR CEILING FLYER BON TETO BATMAN;1;0;67,5;67,5;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;17,7188;49,7813;49,7813;73,75;30;0
27383;BR CELULAR GLAM GIRLS WBU2034;1;0;7,09;7,09;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;1,8611;5,2289;5,2289;73,75;30;0
27384;BR CELULAR INF TY199101;1;0;3,89;3,89;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;1,0211;2,8689;2,8689;73,75;30;0
27385;BR CELULAR MUS HOMEN ARANHA;1;0;12,9;12,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;3,3863;9,5138;9,5138;73,75;30;0
27386;BR CELULAR MUS PLAST W0051141;1;0;3,55;3,55;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;,9319;2,6181;2,6181;73,75;30;0
27387;BR CELULAR POWER RANGERS C/BON;1;0;5,29;5,29;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;1,3886;3,9014;3,9014;73,75;30;0
27388;BR CESTA COMIDINHAS BELFIX;1;0;28,9;28,9;0;0;0;0;0;0;0;0;0;0;0;17;1,65;7,6;26,25;7,5863;21,3138;21,3138;73,75;30;0
