"Código Produto";"Produto";"CGO";"Quantidade";"Valor Bruto";"Valor Liquido"
"34878";"SAND IPANEMA FANTASIA INF VD VD LR 31 32";"800";"7,000";"209,93";"209,93"
"34879";"SAND IPANEMA FANTASIA INF VD VD LR 33 34";"800";"1,000";"29,99";"29,99"
"34143";"SAND IPANEMA FANTASIA INF VDE RSA 27 28";"800";"2,000";"59,98";"59,98"
"23790";"SAND IPANEMA FEM AD BCO/BCO 33/34";"800";"3,000";"74,97";"74,97"
"23791";"SAND IPANEMA FEM AD BCO/BCO 36";"800";"3,000";"74,97";"74,97"
"23799";"SAND IPANEMA FEM AD RS/RS 35";"800";"3,000";"74,97";"74,97"
"23800";"SAND IPANEMA FEM AD RS/RS 36";"800";"2,000";"49,98";"49,98"
"23801";"SAND IPANEMA FEM AD RS/RS 37/38";"800";"1,000";"24,99";"24,99"
"34184";"SAND IPANEMA GLOW BGE COBR 35";"800";"1,000";"34,99";"34,99"
"34182";"SAND IPANEMA GLOW BGE COBR 37";"800";"2,000";"69,98";"69,98"
"34181";"SAND IPANEMA GLOW BGE COBR 38";"800";"1,000";"34,99";"34,99"
"34172";"SAND IPANEMA GLOW DAND INF RSA DOUR 29";"800";"1,000";"43,99";"43,99"
"34177";"SAND IPANEMA GLOW RSA DOU 36";"800";"1,000";"34,99";"34,99"
"34175";"SAND IPANEMA GLOW RSA DOU 38";"800";"1,000";"34,99";"34,99"
"23816";"SAND IPANEMA HAPPY BG/OU/MR 33/34";"800";"1,000";"31,99";"31,99"
"34863";"SAND IPANEMA HYPE INF BG MR GL 27 28";"800";"4,000";"175,96";"175,96"
"34864";"SAND IPANEMA HYPE INF BG MR GL 29 30";"800";"1,000";"43,99";"43,99"
"23834";"SAND IPANEMA INF PT/PT 29/30";"800";"1,000";"24,99";"24,99"
"34259";"SAND IPANEMA MORMAII NEOCYCLE BGE AZL 41 42";"800";"1,000";"67,99";"67,99"
"23918";"SAND IPANEMA MORMAII TROP 39 40 AZL BCA";"800";"1,000";"56,99";"56,99"
"34117";"SAND IPANEMA MORMAII TROP 39 40 PTO LAR";"800";"2,000";"113,98";"113,98"
"34859";"SAND IPANEMA MORMAII TROP 41 42 AZL VRM";"800";"1,000";"52,99";"52,99"
"34116";"SAND IPANEMA MORMAII TROP 41 42 PTO LAR";"800";"1,000";"59,99";"59,99"
"34860";"SAND IPANEMA MORMAII TROP 43 44 AZL VRM";"800";"1,000";"52,99";"52,99"
"23930";"SAND IPANEMA NAVY AZ/OU/BC 35";"800";"2,000";"69,98";"69,98"
"23953";"SAND IPANEMA RIDER FEEL DEDO AZ 29";"800";"1,000";"41,99";"41,99"
"34108";"SAND IPANEMA RIDER FEEL URBAN CIN VDE 39 40";"800";"1,000";"41,99";"41,99"
"34106";"SAND IPANEMA RIDER FEEL URBAN CIN VDE 41 42";"800";"1,000";"39,99";"39,99"
"34095";"SAND IPANEMA RIDER PULSE BG PT BC 39 40";"800";"2,000";"135,98";"135,98"
"34094";"SAND IPANEMA RIDER PULSE BG PT BC 41 42";"800";"2,000";"135,98";"135,98"
"23991";"SAND IPANEMA SEM IGUAL AZ/VD 35";"800";"1,000";"39,99";"39,99"
"34119";"SAND IPANEMA SEM IGUAL BCO VDE 35";"800";"1,000";"47,99";"47,99"
"34120";"SAND IPANEMA SEM IGUAL BCO VDE 36";"800";"1,000";"47,99";"47,99"
"34121";"SAND IPANEMA SEM IGUAL BCO VDE 37 38";"800";"2,000";"95,98";"95,98"
"34277";"SAND IPANEMA TEMAS INF FE LI PER 29 30";"800";"1,000";"33,90";"33,90"
"34271";"SAND IPANEMA TEMAS INF PTO VRM 29 30";"800";"1,000";"33,90";"33,90"
"34218";"SAND IPANEMA TRENDY PRINT BG OUR MR 36";"800";"1,000";"54,99";"54,99"
"11998";"SANDUICHE NATURAL UN";"800";"1.414,365";"8.417,85";"8.315,86"
"11996";"SANDUICHE SALAME BAKLIZI UN";"800";"1.103,233";"6.568,97";"6.491,98"
"35901";"SANDUICHEIRA MICKEY 3D";"800";"3,000";"29,97";"29,97"
"35092";"SANDUICHEIRA MINNIE 3D";"800";"8,000";"79,92";"79,92"
"24043";"SANDUICHEIRA PLASUTIL CAPIVARA";"800";"3,000";"29,97";"29,97"
"8038";"SANDUICHEIRA PLASUTIL HOMEM ARAN 5427";"800";"1,000";"9,99";"9,99"
"24048";"SANDUICHEIRA PLASUTIL JURASSIC BABY";"800";"1,000";"10,99";"10,99"
"8039";"SANDUICHEIRA PLASUTIL MICKEY 6581";"800";"6,000";"59,94";"59,94"
"8040";"SANDUICHEIRA PLASUTIL MINNIE 5846";"800";"2,000";"19,98";"19,98"
"24050";"SANDUICHEIRA PLASUTIL MIRACULOUS";"800";"1,000";"9,99";"9,99"
"24054";"SANDUICHEIRA PLASUTIL STITCH";"800";"7,000";"69,93";"69,93"
"24056";"SANDUICHEIRA SANREMO PLAST AZUL";"800";"1,000";"8,99";"8,99"
"8043";"SAPOLIO CREMOSO YPE 300ML ORIGINAL";"800";"72,000";"777,20";"777,20"
"8045";"SAPONACEO CREM CIF 250ML BCO";"800";"60,000";"859,66";"859,66"
"8046";"SAPONACEO CREM CIF 250ML LARANJA";"800";"115,000";"1.673,10";"1.673,10"
"8047";"SAPONACEO CREM CIF 250ML LIMAO";"800";"70,000";"1.009,67";"1.009,67"
"8048";"SAPONACEO CREM CIF 450ML BC GTS 20";"800";"126,000";"2.140,74";"2.140,74"
"8049";"SAPONACEO CREM CIF 450ML BCO";"800";"108,000";"2.232,26";"2.232,26"
"8050";"SAPONACEO CREM CIF 450ML LARANJA";"800";"26,000";"546,17";"546,17"
"8051";"SAPONACEO CREM CIF 450ML LIMAO";"800";"47,000";"955,00";"955,00"
"8042";"SAPONACEO CREM CIF L250P200 BCO";"800";"12,000";"143,88";"143,88"
"24061";"SAPONACEO CREM FONT 250ML CITRUS";"800";"100,000";"999,00";"999,00"
"24062";"SAPONACEO CREM FONT 250ML CLORO";"800";"83,000";"829,17";"829,17"
"24063";"SAPONACEO CREM FONT 250ML LAVANDA";"800";"112,000";"1.118,88";"1.118,88"
"8052";"SAPONACEO CREM GIRANDO SOL 300ML ORIGINAL";"800";"146,000";"1.093,34";"1.093,34"
"24068";"SAPONACEO PO FONT 300G CLORO R 140123";"800";"106,000";"719,74";"719,74"
"24069";"SAPONACEO PO FONT 300G LIMAO R 140116";"800";"137,000";"930,23";"930,23"
"24070";"SAQUINHOS COLETOR FEZES INGA C 3";"800";"1,000";"7,29";"7,29"
"2457";"SARDINHA 88 125G MOLHO DE TOMATE";"800";"246,000";"1.940,94";"1.940,94"
"2455";"SARDINHA 88 125G OLEO";"800";"1.309,000";"10.328,01";"10.328,01"
"2463";"SARDINHA C OLEO G COSTA LT 125G MOLHO DE TOMATE";"800";"348,000";"2.954,52";"2.954,52"
"2465";"SARDINHA C OLEO G COSTA LT 125G OLEO";"800";"631,000";"5.357,19";"5.357,19"
"2466";"SARDINHA COQUEIRO 125G MOLHO DE TOMATE";"800";"1.179,000";"8.844,31";"7.661,51"
"2468";"SARDINHA COQUEIRO 125G OLEO";"800";"3.857,000";"28.715,13";"25.580,77"
"2451";"SARDINHA NAUTIQUE 125G MOLHO DE TOMATE";"800";"936,000";"5.606,64";"5.606,64"
"2448";"SARDINHA NAUTIQUE 125G OLEO";"800";"1.720,000";"10.302,80";"10.302,80"
"2448";"SARDINHA NAUTIQUE 125G OLEO";"810";"4,000";"23,96";"23,96"
"24081";"SC ASSIM E ASSADO ROYALPACK C 5";"800";"11,000";"65,89";"65,89"
"24083";"SC LIXO ALM BETT 100L C 5";"800";"2,000";"19,78";"19,78"
"24084";"SC LIXO ALMOF CASAFORT 100L C 5";"800";"323,000";"2.403,47";"2.403,47"
"24085";"SC LIXO ALMOF CASAFORT 15L C 20";"800";"69,000";"443,31";"443,31"
"24086";"SC LIXO ALMOF CASAFORT 30L C 10";"800";"90,000";"583,80";"583,80"
"24087";"SC LIXO ALMOF CASAFORT 50L C 10";"800";"171,000";"1.262,99";"1.262,99"
"24090";"SC LIXO ESFREBOM ANTIVIRAL 6L C/40";"800";"2,000";"22,78";"22,78"
"24095";"SC LIXO PRO LIXO REFORCADO 30L C 10";"800";"3,000";"18,27";"18,27"
"24096";"SC LIXO PRO LIXO ROLAO 100L C 25";"800";"189,000";"3.554,52";"3.553,42"
"24097";"SC LIXO PRO LIXO ROLAO 150L C 10";"800";"94,000";"1.795,26";"1.793,26"
"24098";"SC LIXO PRO LIXO ROLAO 15L C 100";"800";"149,000";"2.815,59";"2.815,59"
"24099";"SC LIXO PRO LIXO ROLAO 200L C 7";"800";"130,000";"2.489,49";"2.482,63"
"24100";"SC LIXO PRO LIXO ROLAO 30L C 50";"800";"238,000";"4.490,04";"4.490,04"
"24101";"SC LIXO PRO LIXO ROLAO 50L C 50";"800";"181,000";"3.420,72";"3.420,72"
"24102";"SC LIXO PRO LIXO ROLINHO 100L C 5";"800";"677,000";"2.972,27";"2.912,01"
"24103";"SC LIXO PRO LIXO ROLINHO 15L C 20";"800";"411,000";"1.805,37";"1.784,49"
"24104";"SC LIXO PRO LIXO ROLINHO 30L C 10";"800";"520,000";"2.292,76";"2.238,34"
"24105";"SC LIXO PRO LIXO ROLINHO 50L C 10";"800";"732,000";"3.228,46";"3.158,86"
"24107";"SC LIXO ROL CASAFORT 100L C 10 AZ";"800";"241,000";"3.371,59";"3.371,59"
"24108";"SC LIXO ROL CASAFORT 100L C 10 AZ";"800";"315,000";"4.247,51";"4.247,51"
"24109";"SC LIXO ROL CASAFORT 100L C 25 ";"800";"79,000";"2.605,52";"2.605,52"
"24111";"SC LIXO ROL CASAFORT 15L C 100";"800";"17,000";"421,43";"421,43"
"24113";"SC LIXO ROL CASAFORT 15L C 40  AZ";"800";"170,000";"1.970,30";"1.970,30"
"24115";"SC LIXO ROL CASAFORT 30L C 20  PT";"800";"244,000";"2.827,96";"2.827,96"
"24116";"SC LIXO ROL CASAFORT 30L C 50";"800";"85,000";"2.353,72";"2.353,72"
"24118";"SC LIXO ROL CASAFORT 50L C 20 PT";"800";"333,000";"4.658,67";"4.658,67"
"24118";"SC LIXO ROL CASAFORT 50L C 20 PT";"810";"1,000";"13,99";"13,99"
"24119";"SC LIXO ROL CASAFORT 50L C 50";"800";"140,000";"4.610,39";"4.610,39"
"24120";"SC LIXO ROL DOBRASIL 100L C 10 AZ";"800";"145,000";"3.563,11";"3.557,51"
"24121";"SC LIXO ROL DOBRASIL 10L C 50";"800";"138,000";"1.661,01";"1.661,01"
"24122";"SC LIXO ROL DOBRASIL 150L C 10 AZ";"800";"4,000";"139,96";"139,96"
"24123";"SC LIXO ROL DOBRASIL 15L C 40 AZ";"800";"56,000";"919,10";"919,10"
"24125";"SC LIXO ROL DOBRASIL 30L C 20 AZ";"800";"109,000";"1.771,12";"1.771,12"
"24126";"SC LIXO ROL DOBRASIL 50L C 20 AZ";"800";"169,000";"4.153,97";"4.153,97"
"24127";"SC LIXO ROL DOBRASIL KATA PET C 30 ";"800";"1,000";"6,39";"6,39"
"24128";"SC LIXO ROL DOBRASIL PERF 15L C 50";"800";"98,000";"1.617,98";"1.617,98"
"24130";"SC P/CONFEITAR 8 BICOS 130ML BORDO";"800";"5,000";"84,95";"84,95"
"24134";"SC P/LAVAR ROUPAS 30X40";"800";"1,000";"5,99";"5,99"
"24135";"SC P/LAVAR ROUPAS C/ZIPER 50X37CM";"800";"2,000";"9,98";"9,98"
"24136";"SC P/LAVAR ROUPAS WASHING BAG 30X40CM";"800";"2,000";"9,98";"9,98"
"24137";"SC PANO SUP PANO ALG100X75CM R 18";"800";"69,000";"1.247,82";"1.247,82"
"24138";"SC PANOSUL ALVEJADO 48X63CM R 14";"800";"142,000";"2.029,18";"2.029,18"
"24139";"SC PANOSUL CRU 50X78CM R08";"800";"32,000";"271,54";"271,54"
"24140";"SC PANOSUL SUPER ALV BCO 39X65 R 10";"800";"150,000";"1.093,50";"1.093,50"
"24141";"SC PANOSUL SUPER SORT 55X65CM R 17";"800";"55,000";"521,45";"521,45"
"24142";"SC PAPEL BCO 48X18CM C/500 P/XIS";"800";"1,000";"24,99";"24,99"
"24144";"SC PLAST A VAC 70X100CM";"800";"1,000";"16,99";"16,99"
"24158";"SC PLAST P RESIDUOS ANIMAIS C 2 ";"800";"20,000";"203,37";"203,37"
"24159";"SC PLAST P RESIDUOS ANIMAIS C 2 ";"800";"6,000";"49,14";"49,14"
"24160";"SC PLAST P/RESIDUOS ANIMAIS C/3";"800";"3,000";"17,97";"17,97"
"24161";"SC PLAST P/RESIDUOS ANIMAIS C/6";"800";"22,000";"219,78";"219,78"
"24182";"SC PROT P/LAVAR ROUPAS 15CM RED";"800";"2,000";"13,98";"13,98"
"24183";"SC PROT P/LAVAR ROUPAS 20CMX30CM";"800";"1,000";"12,99";"12,99"
"24184";"SC PROT P/LAVAR ROUPAS 30CMX40CM";"800";"1,000";"12,99";"12,99"
"24185";"SC PROT P/LAVAR ROUPAS 35CMX45CM";"800";"5,000";"19,95";"19,95"
"24186";"SC PROT P/LAVAR ROUPAS 40CMX50CM";"800";"2,000";"33,98";"33,98"
"32521";"SEBO BOV KG";"800";"1,000";"4,98";"4,98"
"24190";"SECADOR TALHERES";"800";"5,000";"34,95";"34,95"
"8057";"SECANTE ABRILHANTADOR JIMO 100ML";"800";"27,000";"188,73";"188,73"
"8059";"SELETA EXCELSIOR CONG 300G";"800";"91,000";"1.218,49";"1.218,49"
"2467";"SELETA LEGUMES FUGINI SH 170G";"800";"469,000";"3.358,35";"3.358,35"
"24193";"SELETA LEGUMES LAR 300G";"800";"594,000";"4.746,06";"4.733,06"
"2469";"SELETA LEGUMES ODERICH LT 200G";"800";"955,000";"5.196,85";"5.196,85"
"24194";"SELOS UNIVERSAL P PANELA PRESSAO";"800";"30,000";"240,90";"240,90"
"24213";"SEM AMOR PERFEITO FELTRIN ENV 70MG";"800";"80,000";"319,20";"319,20"
"24197";"SEM FELTRIN ABOBORA MARANHAO";"800";"1,000";"2,99";"2,99"
"24198";"SEM FELTRIN ABOBORA MOR SUL MINEIRO";"800";"5,000";"14,95";"14,95"
"24200";"SEM FELTRIN ABOBRINHA TRONCO RED VER";"800";"21,000";"62,79";"62,79"
"24201";"SEM FELTRIN ACELGA BCA LYON";"800";"69,000";"275,31";"275,31"
"24202";"SEM FELTRIN AGRIAO LUMIAR";"800";"7,000";"20,93";"20,93"
"24203";"SEM FELTRIN AGRIAO TOPAZIO";"800";"9,000";"26,91";"26,91"
"24204";"SEM FELTRIN ALFACE BETANIA";"800";"31,000";"123,69";"123,69"
"24206";"SEM FELTRIN ALFACE ELISABETH";"800";"62,000";"247,38";"247,38"
"24207";"SEM FELTRIN ALFACE GIOVANA";"800";"85,000";"339,15";"339,15"
"8067";"SEM FELTRIN ALFACE TODO ANO";"800";"140,000";"558,60";"558,60"
"24210";"SEM FELTRIN ALFACE VENERANDA";"800";"125,000";"498,75";"498,75"
"32530";"SEM FELTRIN ALFAZEMA OU LAVANDA";"800";"6,000";"17,94";"17,94"
"32532";"SEM FELTRIN ALYSSUM ENV 150MG BRANCO";"800";"2,000";"5,98";"5,98"
"24219";"SEM FELTRIN ARRUDA ARRUDA";"800";"17,000";"67,83";"67,83"
"24222";"SEM FELTRIN BROCOLIS CALABRES CABECA";"800";"24,000";"95,76";"95,76"
"24223";"SEM FELTRIN BROCOLIS RAMOSO SANTANA";"800";"2,000";"5,98";"5,98"
"24224";"SEM FELTRIN BUCHA BOB";"800";"1,000";"2,99";"2,99"
"24225";"SEM FELTRIN CABACA SILUETA";"800";"9,000";"26,91";"26,91"
"8077";"SEM FELTRIN CENOURA NANTES MILENA";"800";"78,000";"311,22";"311,22"
"24229";"SEM FELTRIN CENTAUREA SORT";"800";"38,000";"151,62";"151,62"
"32555";"SEM FELTRIN COENTRO PORT PACIFICO";"800";"1,000";"2,99";"2,99"
"24233";"SEM FELTRIN COUVE CHINESA";"800";"3,000";"8,97";"8,97"
"24234";"SEM FELTRIN COUVE FLOR FILIPINAS";"800";"2,000";"5,98";"5,98"
"24235";"SEM FELTRIN COUVE FLOR KEFERA";"800";"1,000";"2,99";"2,99"
"24238";"SEM FELTRIN CRAVINA DA CHINA SINGE LA SOR";"800";"24,000";"95,76";"95,76"
"24244";"SEM FELTRIN CRISANTEMO DOBR SORT";"800";"37,000";"147,63";"147,63"
"24246";"SEM FELTRIN DAHLIA UNWINS ANA DOBR";"800";"27,000";"107,73";"107,73"
"10223";"SEM FELTRIN ENV 10G ALECRIM ORV MAR";"800";"39,000";"155,61";"155,61"
"10224";"SEM FELTRIN ENV 10G ALHO PORO CAREN";"800";"32,000";"127,68";"127,68"
"10225";"SEM FELTRIN ENV 10G CAMOMILA MACAN";"800";"31,000";"123,69";"123,69"
"10226";"SEM FELTRIN ENV 10G CEBOLA CR ROUXA";"800";"23,000";"91,77";"91,77"
"10227";"SEM FELTRIN ENV 10G CENOURA GIG FLA";"800";"134,000";"534,66";"534,66"
"10228";"SEM FELTRIN ENV 10G HORTELA MENTA";"800";"41,000";"163,59";"163,59"
"10229";"SEM FELTRIN ENV 10G OREGANO";"800";"64,000";"255,36";"255,36"
"10230";"SEM FELTRIN ENV 10G PIMEN DEDO MOCA";"800";"43,000";"171,57";"171,57"
"10231";"SEM FELTRIN ENV 10G PIMENTA BICO";"800";"13,000";"51,87";"51,87"
"10232";"SEM FELTRIN ENV 10G SALVIA TEMP";"800";"11,000";"43,89";"43,89"
"10233";"SEM FELTRIN ENV 10G TOMATE BARTO";"800";"8,000";"31,92";"31,92"
"24248";"SEM FELTRIN ERVILHA ELOA";"800";"63,000";"251,37";"251,37"
"24249";"SEM FELTRIN ESPINAFRE NOVA ZELANDIA";"800";"38,000";"151,62";"151,62"
"24250";"SEM FELTRIN ESTATICE SINUATA SORT";"800";"24,000";"95,76";"95,76"
"24251";"SEM FELTRIN FACELIA AZUL";"800";"19,000";"75,81";"75,81"
"24252";"SEM FELTRIN FEIJAO TEMPESTA";"800";"1,000";"2,99";"2,99"
"24253";"SEM FELTRIN FEIJAO VAGEM DYNAMO";"800";"16,000";"47,84";"47,84"
"24254";"SEM FELTRIN FEIJAO VICENZA AMARELO BAIXO";"800";"3,000";"8,97";"8,97"
"8086";"SEM FELTRIN FLOR MARGARIDA AFR";"800";"6,000";"23,94";"23,94"
"8096";"SEM FELTRIN FLOR VERBENA";"800";"24,000";"95,76";"95,76"
"8099";"SEM FELTRIN FLORES ENV 150GM ASTER DA CHINA";"800";"8,000";"31,92";"31,92"
"8100";"SEM FELTRIN FLORES ENV 150GM BOC DE LEAO BAI";"800";"28,000";"111,72";"111,72"
"8103";"SEM FELTRIN FLORES ENV 150GM PHLOX ESTRELADO";"800";"10,000";"39,90";"39,90"
"32574";"SEM FELTRIN GIRASSOL DOBRADO ANAO SUNGOL";"800";"29,000";"115,71";"115,71"
"24259";"SEM FELTRIN GODETIA DOBR SORT";"800";"20,000";"79,80";"79,80"
"24260";"SEM FELTRIN GRAMA DOS GATOS";"800";"21,000";"83,79";"83,79"
"24261";"SEM FELTRIN GRAMA JESUITA";"800";"28,000";"111,72";"111,72"
"24262";"SEM FELTRIN MAMAO FORMOSA";"800";"11,000";"43,89";"43,89"
"24263";"SEM FELTRIN MANJERICAO ALFAVACA VE RDE";"800";"65,000";"259,35";"259,35"
"24264";"SEM FELTRIN MANJERICAO FRAGANZA";"800";"60,000";"239,40";"239,40"
"24266";"SEM FELTRIN MANJERICAO ROXO";"800";"7,000";"20,93";"20,93"
"24267";"SEM FELTRIN MANJERICAO VERDE FINO FRANCE";"800";"15,000";"59,85";"59,85"
"24269";"SEM FELTRIN MARACUJA AMARELO";"800";"8,000";"31,92";"31,92"
"24271";"SEM FELTRIN MARGARIDA GIGANTE BCA";"800";"58,000";"231,42";"231,42"
"24272";"SEM FELTRIN MAXIXE NORTE";"800";"3,000";"8,97";"8,97"
"24274";"SEM FELTRIN MELISSA ERVA CIDREIRA MELISS";"800";"18,000";"71,82";"71,82"
"24275";"SEM FELTRIN MILHO SUPER DOCE ARUBA";"800";"3,000";"8,97";"8,97"
"24276";"SEM FELTRIN MOR COROA";"800";"4,000";"11,96";"11,96"
"24277";"SEM FELTRIN MOR VERM RUGE";"800";"23,000";"91,77";"91,77"
"24278";"SEM FELTRIN MOSTARDA LISA DA FLORI DA";"800";"7,000";"27,93";"27,93"
"32602";"SEM FELTRIN NEMESIA TRIUMPH SORT";"800";"8,000";"23,92";"23,92"
"24284";"SEM FELTRIN PIM DOCE COMPRIDO CONS ER";"800";"5,000";"19,95";"19,95"
"24286";"SEM FELTRIN PIM MALAGUETA";"800";"24,000";"95,76";"95,76"
"24287";"SEM FELTRIN PIM MALAGUETINHA";"800";"2,000";"5,98";"5,98"
"24288";"SEM FELTRIN PIM VULCAO";"800";"14,000";"55,86";"55,86"
"24289";"SEM FELTRIN PIMENTAO AMARELO SF 134";"800";"14,000";"55,86";"55,86"
"24290";"SEM FELTRIN PIMENTAO YOLO WONDER";"800";"16,000";"63,84";"63,84"
"8124";"SEM FELTRIN RABANETE COLO BRAN";"800";"3,000";"8,97";"8,97"
"8125";"SEM FELTRIN RABANETE CRIMSON GIGANT";"800";"115,000";"458,85";"458,85"
"8126";"SEM FELTRIN REPOLHO 60 DIAS";"800";"30,000";"119,70";"119,70"
"36931";"SEM FELTRIN REPOLHO COR BOI GIGANTE";"800";"23,000";"91,77";"91,77"
"24291";"SEM FELTRIN REPOLHO MAMMOUTH RED R OCK";"800";"15,000";"59,85";"59,85"
"24293";"SEM FELTRIN TOMATE CORAC BOI";"800";"6,000";"23,94";"23,94"
"24295";"SEM FELTRIN TOMATE YASHI";"800";"10,000";"39,90";"39,90"
"24296";"SEM FELTRIN TOMATE YUBI";"800";"41,000";"163,59";"163,59"
"24297";"SEM FELTRIN TOMILHO TOMILHO";"800";"20,000";"79,80";"79,80"
"24299";"SEM FELTRIN ZINIA DOBR DAHLIAFLORA";"800";"11,000";"43,89";"43,89"
"24300";"SEM FELTRIN ZINIA LILLIPUT POM POM";"800";"51,000";"203,49";"203,49"
"8061";"SEMENTE FELTRIN ABOBORA KABOTIA";"800";"18,000";"53,82";"53,82"
"8062";"SEMENTE FELTRIN ABOBORA MENIN BRAS";"800";"4,000";"11,96";"11,96"
"8060";"SEMENTE FELTRIN ABOBORA SECA";"800";"3,000";"8,97";"8,97"
"8064";"SEMENTE FELTRIN ACELGA MERIDA";"800";"1,000";"2,99";"2,99"
"8065";"SEMENTE FELTRIN AIPO TALL UTAH";"800";"32,000";"127,68";"127,68"
"8066";"SEMENTE FELTRIN ALFACE AMERICANA";"800";"46,000";"183,54";"183,54"
"8070";"SEMENTE FELTRIN ALMEIRAO FOL AMAR";"800";"24,000";"95,76";"95,76"
"8071";"SEMENTE FELTRIN ALMEIRAO PAO ACUC";"800";"17,000";"67,83";"67,83"
"8072";"SEMENTE FELTRIN BETERRABA";"800";"106,000";"422,94";"422,94"
"8073";"SEMENTE FELTRIN CEBOLA BAIA HERVAL";"800";"31,000";"123,69";"123,69"
"8074";"SEMENTE FELTRIN CEBOLINA FINA";"800";"76,000";"303,24";"303,24"
"8075";"SEMENTE FELTRIN CEBOLINHA";"800";"234,000";"933,66";"933,66"
"8078";"SEMENTE FELTRIN CENOURA VERAO";"800";"22,000";"87,78";"87,78"
"8080";"SEMENTE FELTRIN CHICORIA ESCAROLA";"800";"5,000";"14,95";"14,95"
"8083";"SEMENTE FELTRIN COUVE MANTEIGA";"800";"104,000";"414,96";"414,96"
"8087";"SEMENTE FELTRIN FLOR ONZ HORAS DOB";"800";"27,000";"107,73";"107,73"
"8092";"SEMENTE FELTRIN FLOR SALVIA VERMELH";"800";"21,000";"83,79";"83,79"
"8094";"SEMENTE FELTRIN FLOR TAGETE";"800";"4,000";"15,96";"15,96"
"8093";"SEMENTE FELTRIN FLOR TAGETE ALTA SO";"800";"30,000";"119,70";"119,70"
"8104";"SEMENTE FELTRIN FLORES ENV 200GR BOCA DE LEAO AL";"800";"27,000";"107,73";"107,73"
"8105";"SEMENTE FELTRIN FLORES ENV 200GR CRAVINA BARBATU";"800";"41,000";"163,59";"163,59"
"8134";"SEMENTE FELTRIN FLORES ENV 200GR CRAVINA DOBRADA";"800";"29,000";"115,71";"115,71"
"8108";"SEMENTE FELTRIN FLORES ENV 200GR SEMPRE VIIVA";"800";"56,000";"223,44";"223,44"
"8110";"SEMENTE FELTRIN MELANCIA FAIRFAX";"800";"10,000";"29,90";"29,90"
"8112";"SEMENTE FELTRIN MELANCIA REDONDA";"800";"10,000";"29,90";"29,90"
"8113";"SEMENTE FELTRIN MELAO CATALUPE";"800";"6,000";"17,94";"17,94"
"8115";"SEMENTE FELTRIN MELAO GAUCHO CASCA";"800";"1,000";"2,99";"2,99"
"8114";"SEMENTE FELTRIN MELAO GAUCHO RED";"800";"1,000";"2,99";"2,99"
"8116";"SEMENTE FELTRIN MORANGA EXPOSICAO";"800";"6,000";"17,94";"17,94"
"8118";"SEMENTE FELTRIN PEPINO CAIPIRA";"800";"5,000";"14,95";"14,95"
"8117";"SEMENTE FELTRIN PEPINO CONSERVA";"800";"20,000";"59,80";"59,80"
"8120";"SEMENTE FELTRIN PEPINO SALAD AODAI";"800";"10,000";"29,90";"29,90"
"8119";"SEMENTE FELTRIN PEPINO SALADA";"800";"20,000";"59,80";"59,80"
"8121";"SEMENTE FELTRIN PIMENT CHAPEU DE BI";"800";"18,000";"71,82";"71,82"
"8123";"SEMENTE FELTRIN PIMENTAO VERDE";"800";"32,000";"127,68";"127,68"
"8122";"SEMENTE FELTRIN PIMENTAO VERMELHO";"800";"35,000";"139,65";"139,65"
"8127";"SEMENTE FELTRIN RUCULA CULTIVADA";"800";"232,000";"925,68";"925,68"
"8128";"SEMENTE FELTRIN RUCULA FOLHA LARGA";"800";"134,000";"534,66";"534,66"
"8129";"SEMENTE FELTRIN SALSA GRAUDA";"800";"206,000";"821,94";"821,94"
"8130";"SEMENTE FELTRIN SALSA LISA";"800";"377,000";"1.504,23";"1.504,23"
"8131";"SEMENTE FELTRIN TEMP COENTRO VERDAO";"800";"94,000";"375,06";"375,06"
"8132";"SEMENTE FELTRIN TOMATE CEREJA VERM";"800";"84,000";"335,16";"335,16"
"8133";"SEMENTE FELTRIN TOMATE GAUCHO";"800";"27,000";"107,73";"107,73"
"10234";"SERUM CLOY HIDRAT CORPORAL 200G AMORA";"800";"3,000";"50,07";"50,07"
"35597";"SERUM DOVE HIDRATANTE 110M";"800";"3,000";"125,67";"125,67"
"36187";"SERUM ELSEVE COLLAGEN LIFTER 100ML";"800";"3,000";"190,77";"190,77"
"36026";"SERUM TOQUE DE SEDA 100ML";"800";"44,000";"967,56";"967,56"
"24303";"SH ABOVE ANTICASPA MASC 325ML";"800";"30,000";"500,70";"500,70"
"24302";"SH ABOVE ANTICASPA MENTOL 325ML";"800";"60,000";"1.001,40";"1.001,40"
"8143";"SH ANTI CASPA PALMOLIVE 350ML CLASSICO";"800";"24,000";"499,84";"499,84"
"8145";"SH ANTIC CLEAR 200ML MEN CONTR ALIV COC";"800";"70,000";"1.357,51";"1.357,51"
"8146";"SH ANTIC CLEAR 200ML MEN HIDRATAC CAMPEA";"800";"74,000";"1.366,75";"1.366,75"
"8148";"SH ANTIC CLEAR 200ML MEN LIMP DIAR 2EM1";"800";"94,000";"1.830,56";"1.830,56"
"8149";"SH ANTIC CLEAR 200ML MEN LIMPEZA PROFUND";"800";"62,000";"1.216,51";"1.216,51"
"8150";"SH ANTIC CLEAR 200ML MEN QUEDA CONTROL";"800";"14,000";"272,23";"272,23"
"8151";"SH ANTIC CLEAR 200ML WOMEN HIDRATACAO INT";"800";"67,000";"1.313,28";"1.313,28"
