CODIGO_PRODUTO;DESCRICAO_PRODUTO;QTD_INCINERADA;CODIGO_FORNECEDOR;FORNECEDOR
23439;SALG PASTELINA 100G INTEG;97;17075;PRODUTOS ALIMENTICIOS PASTELINA LTDA
379;REFRE FRUKITO PET 200ML LIMAO;97;6424;BEBIDAS FRUKI LTDA
33276;CERV CERPA EXPORT LT 350ML;97;15441;SPAL IND BRAS BEBIDAS AS
1102;BATATA PALHA BOA TRAD 800G;97;5968;MR COOK ATACADO D PROD ALIMENTICIOS LTDA
2863;MAIONESE HELLMANNS PET 335G CHURRASCO;97;17017;ZAFFALON E CIA LTDA
34588;SAL REFINADO CAMPEAO 1KG;97;17001;CENTRO SUL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA
21110;MOL TOM POMAROLA TRAD LT 340G;96;15139;CARGIL AGRICOLA S A GOIANI
6127;FRALDA CONFORTSEC PAMPERS XXG 30UN;96;6644;ONIZ DISTRIBUID LTDA SCJ
301;CERV BUDWEISER ZERO LN 330ML;96;9638;CRBS AS CDD PELOTAS
858;REFRIG FRUKI UVA PET 600ML UVA;96;6424;BEBIDAS FRUKI LTDA
906;REFRIG SCHWEPPES CITRUS ORIG LT 350ML;95;15441;SPAL IND BRAS BEBIDAS AS
33249;REFRIG FRUKI FRAMBOESA PET 200ML FRAMBOESA;95;6424;BEBIDAS FRUKI LTDA
1428;BISC MARIA ISABELA 350G CHOC;95;7995;M DIAS BRANCO S.A IND E COM DE ALIMENTOS
171;CERV HEINEKEN PILSEN LT 350ML;94;14469;CARLOS CANCIAN E CIA LTDA
1583;BISC SALG PIRAQUE 60G CEBOLA E SALSA;94;7995;M DIAS BRANCO S.A IND E COM DE ALIMENTOS
1605;BISC SALG CLUB SOCIAL 6UN 144G INTEGRAL;94;13838;TOPFLEX DISTRIBUIDOR DE ALIMENTOS
3873;CHA ICE TEA LEAO PET 450ML LIMAO ZERO;94;15441;SPAL IND BRAS BEBIDAS AS
926;REFRIG SPRITE LT 220ML;94;15441;SPAL IND BRAS BEBIDAS AS
2913;ACHOC LIQ NESCAU 180ML ACTIC GO;94;15134;NESTLE BRASIL LTDA
1580;COBER NESTLE 1KG CHOC AO LEITE;93;15134;NESTLE BRASIL LTDA
20321;MAC INST ISABELA 70G GAL CA ZR FRIT;93;7995;M DIAS BRANCO S.A IND E COM DE ALIMENTOS
819;COGUMELO MUCHO GUSTO POUCH FAT 1 01;92;13490;IMPORT FOODS COMERCIAL E IMPORTADORA LTD
963;OLEO LIZA CANOLA 900ML;92;15139;CARGIL AGRICOLA S A GOIANI
786;REFRIG ANTARCTICA GUARANA PET 2L ZERO;92;9638;CRBS AS CDD PELOTAS
15144;CAFE 3C DRIP TRAD SH 10G;92;8702;CAFE TRES CORACOES S.A
3642;SAL REFINADO CISNE 1KG;91;13400;DISJOI S/A DISTRIBUICAO E LOGISTICA
959;OLEO LIZA ALGODAO TP1 900ML;91;15139;CARGIL AGRICOLA S A GOIANI
20676;MAS PENNE BOM GOSTO SEMOLA 400G;91;7995;M DIAS BRANCO S.A IND E COM DE ALIMENTOS
857;REFRIG FRUKI PET 600ML LIMAO;90;6424;BEBIDAS FRUKI LTDA
33690;SALG BATATA WHAU 100G FGO SENSACIONAL;90;4879;SEMALO IND E COMERCIO ALIMENTOS LTDA
354;CHA LEAO GUARANA C ACAI PET 450ML;89;15441;SPAL IND BRAS BEBIDAS AS
3799;PO P CHANTILLLY YOKI 50G;88;3528;FABIANO ZAFFALON E CIA.
21911;PET PALITO GOSTOSSO VEGETAL NAT;88;9573;COOL PET ACESSORIOS ANIMAIS ESTIMACAO LT
577;GELADINHO MANIA;87;11293;BUSCHLE ALIMENTOS
1495;BISC RECH TRAKINAS 126G LIMAO;87;13838;TOPFLEX DISTRIBUIDOR DE ALIMENTOS
20320;MAC INST ISABELA 70G CAR ZR FRITU;86;7995;M DIAS BRANCO S.A IND E COM DE ALIMENTOS
60;AGUA GASEIFICADA CRYSTAL PET 510ML LIMAO;86;15441;SPAL IND BRAS BEBIDAS AS
1268;CHOC LACTA RECH 98G SONHO VALSA;86;13838;TOPFLEX DISTRIBUIDOR DE ALIMENTOS
1264;CHOC BARRA LACTA 80G LAKA OREO;85;13838;TOPFLEX DISTRIBUIDOR DE ALIMENTOS
2861;MAIONESE HELLMANNS PET 335G;85;17017;ZAFFALON E CIA LTDA
81;AGUA TONICA ANTARCTICA LT 350ML;85;9638;CRBS AS CDD PELOTAS
2785;FAROFA MANDIOCA YOKI 200G C TEMPERO SUAVE;84;3528;FABIANO ZAFFALON E CIA.
832;REFRIG SUKITA PET 2L LARANJA;83;9638;CRBS AS CDD PELOTAS
37414;BOMBOM LACTA SONHO VALSA 1KG;83;13838;TOPFLEX DISTRIBUIDOR DE ALIMENTOS
2906;MOSTARDA ELEFANTE 180G AMARELA;82;15139;CARGIL AGRICOLA S A GOIANI
410;ENERG ELEV PET 2L FRUT TROPICAIS;82;6424;BEBIDAS FRUKI LTDA
582;SUCO COM TEM TP 1L LARANJA;82;6424;BEBIDAS FRUKI LTDA
967;OLEO LIZA MILHO 900ML;82;15139;CARGIL AGRICOLA S A GOIANI
34844;ALVEJ BARBAREX 1L S CLORO;82;21220;SENIR EMBALAGENS LTDA
970;OLEO MAZOLA MILHO 900ML;81;15139;CARGIL AGRICOLA S A GOIANI
1497;BISC RECH TRAKINAS 126G CHOC;81;13838;TOPFLEX DISTRIBUIDOR DE ALIMENTOS
237;CERV BUDWEISER LN 330ML;81;9638;CRBS AS CDD PELOTAS
33900;MAIONESE HELLMANNS SQZ 335G ALHO;81;17017;ZAFFALON E CIA LTDA
1011;BATATA PALHA YOKI EXT FINA 100G;80;3528;FABIANO ZAFFALON E CIA.
3348;COBERT TRIVIALY 270G CHOC;80;16038;TRIVIALY ALIMENTOS
1169;BISC RECH OREO MINI CHOC BAUN 35G;80;13838;TOPFLEX DISTRIBUIDOR DE ALIMENTOS
23379;SALG MAIS KRO BACON 200G;79;4879;SEMALO IND E COMERCIO ALIMENTOS LTDA
1552;COBER COBERTOP M AMARG BARRA 1 01KG;79;9629;ZD ALIMENTOS S.A.
22804;REFRIG COCA COLA J DANIELS LT 269ML;79;15441;SPAL IND BRAS BEBIDAS AS
550;GATORADE ZERO 350ML FTAS SILVESTRES;78;9638;CRBS AS CDD PELOTAS
834;REFRIG ANTARCTICA GUARANA PET 3L;78;9638;CRBS AS CDD PELOTAS
34766;CROISSANT 7DAYS 45G LACTA AO LEITE;78;13838;TOPFLEX DISTRIBUIDOR DE ALIMENTOS
1038;BISC AMANTEIGADO ISABELA SORT 300G;78;7995;M DIAS BRANCO S.A IND E COM DE ALIMENTOS
3531;FERM QUIMICO PO ROYAL PT 100G;77;13838;TOPFLEX DISTRIBUIDOR DE ALIMENTOS
8530;SUCO SKINKA 450 ML FRUTAS CITRICAS;77;14469;CARLOS CANCIAN E CIA LTDA
3540;TEMP TOMILHO KITANO 10G;77;3528;FABIANO ZAFFALON E CIA.
2382;LENTILHA YOKI TP2 400G;77;3528;FABIANO ZAFFALON E CIA.
3634;GELATINA ROYAL 25G CEREJA;75;13838;TOPFLEX DISTRIBUIDOR DE ALIMENTOS
3290;SALG YOKITOS CONCHINHA 54G PRESUNTO;75;3528;FABIANO ZAFFALON E CIA.
3855;ENERG HIPERTENSAO PET 2L MELANCIA;75;12144;SOPPELL IND E COM BEBIDAS EIRELI
3237;SALG BATATA YOKITOS OND 180G C SAL;75;3528;FABIANO ZAFFALON E CIA.
3411;CREME CULINARIO DAUS TP 200G;74;16995;DAUS INDUSTRIA DE ALIMENTOS SA
1703;CONFEITO MMS 148G CHOC AO LEITE;74;9274;DISBAL RS DISTRIBUIDORA BALESTRIN LTDA
896;REFRIG FANTA LARANJA LT 350ML;73;15441;SPAL IND BRAS BEBIDAS AS
35160;CERV SKOL BEATS GREEN LT 269ML MIX;73;9638;CRBS AS CDD PELOTAS
155;CERV BRAHMA MALZBIER LT 350ML;73;9638;CRBS AS CDD PELOTAS
590;SUCO COM TEM TP 200ML MACA;73;6424;BEBIDAS FRUKI LTDA
414;ENERG ELEV PET 2 L GUAR MARACUJA;72;6424;BEBIDAS FRUKI LTDA
2847;MAIONESE HELLMANNS PT 500G TRAD;72;11112;ATACADAO S.A.
1969;BISAO LACTA 201 6G AO LEITE;72;13838;TOPFLEX DISTRIBUIDOR DE ALIMENTOS
2463;SARDINHA C OLEO G COSTA LT 125G MOLHO DE TOMATE;72;10142;KASADOCE DISTRIBUIDORA DE ALIMENTOS LTDA
827;REFRIG PEPSI TWIST PET 2L;71;9638;CRBS AS CDD PELOTAS
1441;CHOC TWIX 40G TRIPLO CHOC;70;9274;DISBAL RS DISTRIBUIDORA BALESTRIN LTDA
986;OLEO SOJA VITALIV PET 900ML;70;13416;ADM DO BRASIL LTDA
881;REFRIG FRUKI GUARANA LT 350ML GUARANA;69;6424;BEBIDAS FRUKI LTDA
856;REFRIG FRUKI PET 600ML LARANJA;69;6424;BEBIDAS FRUKI LTDA
16002;CHOC LACTA DIAM NEGRO 145G;69;13838;TOPFLEX DISTRIBUIDOR DE ALIMENTOS
23267;SALG BAT FREETAZ 2 0 OR C SAL 100G;69;4879;SEMALO IND E COMERCIO ALIMENTOS LTDA
34306;REFRIG COCA COLA PET 1L;69;15441;SPAL IND BRAS BEBIDAS AS
2571;MOLHO TOM FUGINI SH 300G PENEIRADO;68;5791;FUGINI ALIMENTOS LTDA
33266;REFRIG FRUKI PET 3 L LARANJA;68;6424;BEBIDAS FRUKI LTDA
740;REFRIG COCA COLA PET 1 5L;68;15441;SPAL IND BRAS BEBIDAS AS
35636;AZEITONA VDE VALE FER PROV SH 50G S CAROCO;68;7505;VALE FERTIL - IND ALIM LTDA
526;ENERG RED BULL LT 250ML TROPICAL;68;15318;PODAL IND E COM DE ALIMENTOS LTDA
4419;BEB SCHWEPPES GF 250ML GIN TONICA;68;15441;SPAL IND BRAS BEBIDAS AS
902;REFRIG FYS LT 350ML LIMAO;67;14469;CARLOS CANCIAN E CIA LTDA
1968;BISAO LACTA 201 6G BRANCO;67;13838;TOPFLEX DISTRIBUIDOR DE ALIMENTOS
33689;SALG RECREIO 102G C 5 SORTIDO;66;4879;SEMALO IND E COMERCIO ALIMENTOS LTDA
840;REFRIG PEPSI PET 3L;66;9638;CRBS AS CDD PELOTAS
1581;COBERT NESTLE 1KG CHOC BLEND;65;15134;NESTLE BRASIL LTDA
8532;SUCO SKINKA 450 ML UVA;65;14469;CARLOS CANCIAN E CIA LTDA
3333;SALG LUA YOKITOS 135G QUEIJO;65;3528;FABIANO ZAFFALON E CIA.
1297;CHOC BARRA NESTLE 80G CRUNCH;65;15134;NESTLE BRASIL LTDA
2378;DUETO FUGINI SH 170G ERVILHA MILHO;64;5791;FUGINI ALIMENTOS LTDA
1592;BISC SALG CLUB SOCIAL RECHEADO 106G QUEIJO TOM MAN;64;13838;TOPFLEX DISTRIBUIDOR DE ALIMENTOS
2757;FARINHA TRIGO MARIA INES 1KG INTEG;64;6560;ANTONIAZZI & CIA LTDA
16857;CR DENT ORAL B DETOX ANTI 130G;64;6644;ONIZ DISTRIBUID LTDA SCJ
3201;SALG BATATA YOKITOS OND 45G CEBOLA E SALSA;64;3528;FABIANO ZAFFALON E CIA.
2466;SARDINHA COQUEIRO 125G MOLHO DE TOMATE;64;15318;PODAL IND E COM DE ALIMENTOS LTDA
2667;LEITE PO CCGL DESNATADO SH 400G;64;12591;COOP CENTRAL GAUCHA LTDA
350;CERV PATAGONIA BOHEMIAN LT 473ML;63;9638;CRBS AS CDD PELOTAS
992;PALM M GUSTO REAL PICADO VD 1 8KG;63;13490;IMPORT FOODS COMERCIAL E IMPORTADORA LTD
2573;MOLHO TOM FUGINI SH 300G TRAD;62;5791;FUGINI ALIMENTOS LTDA
23437;SALG PASTELINA 100G BACON;62;17075;PRODUTOS ALIMENTICIOS PASTELINA LTDA
3095;MOSTARDA FUGINI BICO 180G C MEL;62;5791;FUGINI ALIMENTOS LTDA
454;BEB SCHWEPPES LT 269ML VODKA E CITRUS;62;15441;SPAL IND BRAS BEBIDAS AS
23204;SAL CHUR GRILL GARCA 1K;62;9211;REFINARIA DE SAL GARCA LTDA
1262;CHOC LACTA RECH 98G OURO BRANCO;62;13838;TOPFLEX DISTRIBUIDOR DE ALIMENTOS
15218;CAFE VAC TERRA DA GENTE TRAD 500G;62;10110;TERRA DA GENTE IND E COMERCIO CAFE LTDA
2388;LENTILHA FRITZ FRIDA PREMIUM 400GR;62;5813;OESA COM E REPRESEN SA
25463;VODKA SPRITE ABSOLUT LT 269ML;62;15441;SPAL IND BRAS BEBIDAS AS
180;CERV PETRA PURO MALTE LT 473ML;62;5391;CERVEJARIA PETROPOLIS S/A
3798;MIST P PAO QUEIJO YOKI 250G;62;3528;FABIANO ZAFFALON E CIA.
871;AGUA TONICA SCHWEPPES LT 350ML;62;15441;SPAL IND BRAS BEBIDAS AS
2454;TRIGO P KIBE YOKI 500G;61;3528;FABIANO ZAFFALON E CIA.
2782;MAIONESE LIZA SH 400G CASEIRA;61;11112;ATACADAO S.A.
95;REFRE PO FRISCO 18G MORANGO;61;8702;CAFE TRES CORACOES S.A
84;AGUA TONICA FRUKI LT 350ML;61;6424;BEBIDAS FRUKI LTDA
2398;MILHO VERDE ODERICH LT 200G;61;15520;CONSERVAS ODERICH SA
815;REFRIG FRUKI PET 2L GUARANA GUARANA;60;6424;BEBIDAS FRUKI LTDA
1548;COBER COBERTOP 1 01K AO LEIT BARRA;60;9629;ZD ALIMENTOS S.A.
854;REFRIG COLA FRUKI PET 600ML COLA;60;6424;BEBIDAS FRUKI LTDA
883;REFRIG FRUKI LARANJA LT 350ML LARANJA;60;6424;BEBIDAS FRUKI LTDA
23281;SALG BAT WHAU COSTELA NA BRASA 50G;60;4879;SEMALO IND E COMERCIO ALIMENTOS LTDA
910;REFRIG SUKITA LT 350 ML;60;9638;CRBS AS CDD PELOTAS
3218;SALG BATATA YOKITOS OND 90G NATURAL;59;3528;FABIANO ZAFFALON E CIA.
3361;SALG YOKITOS CONCHINHA 153G QUEIJO;59;3528;FABIANO ZAFFALON E CIA.
18442;FAROFA PRONTA YOKI 400G L400P350;59;3528;FABIANO ZAFFALON E CIA.
877;REFRIG FRUKI COLA LT 350ML;59;6424;BEBIDAS FRUKI LTDA
2949;ACHOC PO TODDY SH 480G;59;10124;PEPSICO DO BRASIL LTDA
1186;BALA FINI MARSH 250G AZUL BRANCO;59;12104;SANCHEZ CANO LTDA
22902;REMOV ESM AMAZONIA 500ML;59;8425;AMAZONIA BRASIL COSMETICOS LTDA
2441;PIPOCA MICRO YOKI 105G COBERTURA MANTEIGA;58;3528;FABIANO ZAFFALON E CIA.
34818;OLEO SINHA 250ML C ERVAS FINAS;58;15400;CARAMURU ALIMENTOS LTDA.
327;BEB ADES TP 200ML ABACAXI;58;15441;SPAL IND BRAS BEBIDAS AS
62;AGUA GASEIFICADA CRYSTAL PET 510ML MELANCIA;57;15441;SPAL IND BRAS BEBIDAS AS
1121;BISC ISABELA CREAM CRACKER 350G;57;7995;M DIAS BRANCO S.A IND E COM DE ALIMENTOS
2237;CAPSULA 3C BAILEYS 110G C 10 SUPRE MACCHIATO;57;8702;CAFE TRES CORACOES S.A
884;REFRIG FRUKI LT 350ML LIMAO;57;6424;BEBIDAS FRUKI LTDA
1491;BISC RECH TRAKINAS 126G BUBBALOO T FRUT;57;13838;TOPFLEX DISTRIBUIDOR DE ALIMENTOS
952;AGUA COCO DUCOCO TP 200ML;57;3380;NLS ALIMENTOS LTDA
2296;ERVILHA YOKI PARTIDA 400GR;57;3528;FABIANO ZAFFALON E CIA.
3261;SALG YOKITOS 108G ANEIS CEBOLA;57;3528;FABIANO ZAFFALON E CIA.
286;CERV SKOL BEATS LN 269ML GIN TONICA;57;9638;CRBS AS CDD PELOTAS
1341;CHOC NEUGEBAUER STIKADINHO 70G MORANGO;56;6703;VONPAR ALIMENTOS S.A
12295;AGUA TONICA QUININO 350ML ZERO;56;6424;BEBIDAS FRUKI LTDA
23217;SAL REFINADO EX GARCA 1K;56;9211;REFINARIA DE SAL GARCA LTDA
19372;INSET NITROCID PO 50G;56;14200;AGROCOMERCIAL SANDRI LTDA
4573;CERA GRAND PRIX 200G TRAD;56;6644;ONIZ DISTRIBUID LTDA SCJ
2813;MAIONESE ODERICH PRE 220G LIMAO;56;15520;CONSERVAS ODERICH SA
1545;BISC RECH OREO 144G MILKSHAKE MOR;55;13838;TOPFLEX DISTRIBUIDOR DE ALIMENTOS
1390;BISC NESFIT INTEG 160G COCO;55;15134;NESTLE BRASIL LTDA
22749;RAC SUPRA COELHOS AGRO 5K;55;13229;ALISUL ALIMENTOS SA
6125;FRALDA CONFORTSEC PAMPERS XG 34UN;55;6644;ONIZ DISTRIBUID LTDA SCJ
82;AGUA TONICA ANTARTICA PET 1L;55;9638;CRBS AS CDD PELOTAS
20633;MAS LASANHA ISABELA FEST 500G;55;7995;M DIAS BRANCO S.A IND E COM DE ALIMENTOS
2877;MASSA C OVOS ISABELA 500G PARAFUSO;55;7995;M DIAS BRANCO S.A IND E COM DE ALIMENTOS
22871;REFRIG FRUKI LT 269ML GUARANA;55;6424;BEBIDAS FRUKI LTDA
2196;CAPSULA 3C 75G C 10 FILTRADO GOURMET;55;8702;CAFE TRES CORACOES S.A
23266;SALG BAT FREETAZ 2 0 COST BRA 100G;55;4879;SEMALO IND E COMERCIO ALIMENTOS LTDA
332;BEB ADES SEEDS TP 1L AMENDOAS SA;54;15441;SPAL IND BRAS BEBIDAS AS
736;REFRIG FANTA LT 220ML;54;15441;SPAL IND BRAS BEBIDAS AS
2807;MAIONESE ODERICH PRE 220G PIMENTA;54;15520;CONSERVAS ODERICH SA
2750;FARINHA TRIGO PANFACIL 5KG PREMIUM TP1;54;16900;MOINHO ESTRELA LTDA
2828;MAIONESE ODERICH PRE 220G ATUM;54;15520;CONSERVAS ODERICH SA
3715;TEMP KITANO MAIS SABOR 60G LEGUMES;54;3528;FABIANO ZAFFALON E CIA.
3680;LEITE COND TRIANGULO TP 395G;54;4959;DOCE MINEIRO LTDA
3413;CREME LEITE ELEGE TP 200G LEVISSIMO;54;9379;LACTALIS BRASIL COM IMP EXP LTDA
2435;POPCORN YOKI 100G TOQUE CHEF;53;3528;FABIANO ZAFFALON E CIA.
22633;QJO RAL KIFORMAGGIO TRAD 40G;53;8461;LATICINIOS KIFORMAGGIO LTDA
2876;MOLHO BARBECUE ELEFANTE SQZ 190G;53;15139;CARGIL AGRICOLA S A GOIANI
659;SUCO KAPO 200ML ABACAXI;53;15441;SPAL IND BRAS BEBIDAS AS
20621;MAS FURADINHO ISABELA SEMOLA 400G;53;7995;M DIAS BRANCO S.A IND E COM DE ALIMENTOS
583;SUCO COM TEM TP 1L MACA;53;6424;BEBIDAS FRUKI LTDA
2555;EXT TOM ELEFANTE PT 300G SEM SAL;53;15139;CARGIL AGRICOLA S A GOIANI
3370;COCO RALADO DUCOCO 100G UMIDO;53;3380;NLS ALIMENTOS LTDA
885;REFRIG FRUKI CITRUS LT 350ML;53;6424;BEBIDAS FRUKI LTDA
3351;COBERT TRIVIALY 270G MORANGO;52;16038;TRIVIALY ALIMENTOS
572;ENERG HIPERTENSAO PET 1L;52;12144;SOPPELL IND E COM BEBIDAS EIRELI
3852;ENERG ELEV PET 2L MOR MELANCIA;52;6424;BEBIDAS FRUKI LTDA
3274;SALG BATATA OND YOKI 45G CHURRASCO;52;3528;FABIANO ZAFFALON E CIA.
3614;TEMP CEBOLA GRANULADA KITANO 50G;52;3528;FABIANO ZAFFALON E CIA.
2783;FAROFA MANDIOCA DOBA 500G GROSSA;51;4621;PRODUTOS DE MANDIOCA SAO PAULO LTDA
35649;DOCE N BONN FONDANT LEITE 2KG;51;3818;ALIMENTOS N BONN LTDA
2748;FARINHA TRIGO PANFACIL 5KG TP1;51;16900;MOINHO ESTRELA LTDA
3843;EXTR TOM CAJAMAR LT 350G;51;11112;ATACADAO S.A.
59;AGUA GASEIFICADA CRYSTAL PET 510ML FRUTAS VERMELHA;51;15441;SPAL IND BRAS BEBIDAS AS
13071;BAR STO ANT AMENDOBAR WHEY 40G CHOC;51;9694;D.S.A.INDUSTRIA E COMERCIO LTDA
989;OLEO SINHA MILHO PET 900ML;50;15400;CARAMURU ALIMENTOS LTDA.
774;REFRIG FRUKI PET 200ML UVA;50;6424;BEBIDAS FRUKI LTDA
2261;CAPSULA 3C 50G C 10 INTENSO;50;8702;CAFE TRES CORACOES S.A
2792;FAROFA CASEIRISSIMA YOKI 200G BANANA;50;3528;FABIANO ZAFFALON E CIA.
4474;BOLO NUTRELLA ANA MARIA 70G GOTAS CHOC;50;3589;EVERTON RICARDO BIEHL SOTT & CIA LTDA.
2893;PANETONE BAUDUCCO 80G MINI;49;15497;PANDURATA ALIMENTOS LTDA
940;AZEIT OLIV BORGES EXT VG 250ML;48;15139;CARGIL AGRICOLA S A GOIANI
3552;TEMP SALSA DESIDRATADA KITANO 8G;48;3528;FABIANO ZAFFALON E CIA.
185;REFRE PO GLUP 15G MANGA;48;4968;ENOVA FOODS AS
23370;SALG KRUKS 35G BACON;48;2977;DELAVY ALIMENTOS LTDA
36333;ACUCAR CRISTAL MEL DE ENGENHO 5KG;48;6158;GASPARIN CEREAIS LTDA ME
13656;BOLA VOLEI PRAIA QUADRA N5;48;17022;T.E.C. XAVIER - COMERCIO TRANSP. E SERV.
158;CERV BUDWEISER ZERO LT SLEEK 350ML;48;9638;CRBS AS CDD PELOTAS
5220;CR DEN COLGATE 90G MPA;48;15318;PODAL IND E COM DE ALIMENTOS LTDA
3557;TEMP GENGIBRE MOIDO KITANO 15G;48;3528;FABIANO ZAFFALON E CIA.
17341;DET LIQ BIO KRISS 500ML NEUTRO;48;21220;SENIR EMBALAGENS LTDA
3429;CREME CEBOLA YOKI 65G;48;3528;FABIANO ZAFFALON E CIA.
3549;TEMP CEBOLINHA VERDE KITANO 5G;47;3528;FABIANO ZAFFALON E CIA.
3605;TEMP ACAFRAO DA TERRA KITANO 50G CURCUMA;47;3528;FABIANO ZAFFALON E CIA.
260;CERV HEINEKEN LN 330ML;47;14469;CARLOS CANCIAN E CIA LTDA
2901;MOLHO MADEIRA FUGINI SH 300G;47;5791;FUGINI ALIMENTOS LTDA
895;REFRIG FANTA GUARANA LT 350ML;47;15441;SPAL IND BRAS BEBIDAS AS
2424;PIPOCA MICRO KISABOR 100G NATURAL C SAL;47;5117;FOOD BRANDS INDUSTRIA DE PRODUTOS ALIMEN
360;CHA LEAO VERDE LIMAO PET 1 5L;46;15441;SPAL IND BRAS BEBIDAS AS
632;SUCO DEL VALLE 100 P CENTO TP 1L MACA;46;15441;SPAL IND BRAS BEBIDAS AS
654;SUCO DEL VALLE FRUT TP 1L LARANJA;46;15441;SPAL IND BRAS BEBIDAS AS
1736;DOCE N BONN 1 8KG ABOBORA VERMELHA;46;3818;ALIMENTOS N BONN LTDA
3846;MOLHO TOM POMAROLA SH 300G PASSATA;46;15139;CARGIL AGRICOLA S A GOIANI
3301;SALG TUBINHO YOKITOS 45G QUEIJO;46;3528;FABIANO ZAFFALON E CIA.
6849;LIMP BANH MR MUSC 20 500ML SQUEEZ;46;6644;ONIZ DISTRIBUID LTDA SCJ
21035;MOL BARBECUE HELLMANNS WHISKY 400G;46;17017;ZAFFALON E CIA LTDA
1586;BISC SALG PIRAQUE 138G ORIGINAL;46;7995;M DIAS BRANCO S.A IND E COM DE ALIMENTOS
228;CERV AMSTEL LAGER LN 355ML;46;14469;CARLOS CANCIAN E CIA LTDA
2172;CAPSULA 3C 110G C 10 CAPPUCCIN AVELA;45;8702;CAFE TRES CORACOES S.A
3633;SAL MOIDO APOLO 1KG;45;12954;ROMANI S/A IND E COM DE SAL
2451;SARDINHA NAUTIQUE 125G MOLHO DE TOMATE;45;4083;SMG INDUSTRIAL LTDA
1544;COBER COBERTOP CONF M AMARGO 1 01KG;45;9629;ZD ALIMENTOS S.A.
353;CHA LEAO GUARANA C ACAI CP 300ML;45;15441;SPAL IND BRAS BEBIDAS AS
375;REFRE FRUKITO PET 500ML LIMAO;45;6424;BEBIDAS FRUKI LTDA
621;SUCO DEL VALLE FRUT PET 450ML CITRUS;45;15441;SPAL IND BRAS BEBIDAS AS
5223;CR DEN COLGATE TT12 90G WHITENING;44;11342;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS
2176;CAPSULA 3C 110G C 10 CHOCOLATTO;44;8702;CAFE TRES CORACOES S.A
3200;SALG BATATA YOKITOS OND NATURAL 45G C SAL;44;3528;FABIANO ZAFFALON E CIA.
453;BEB SCHWEPPES LT 269ML SPRITZ;44;15441;SPAL IND BRAS BEBIDAS AS
3741;TEMP KITANO 40G CEBOLA ALHO SALSA;44;3528;FABIANO ZAFFALON E CIA.
780;REFRIG SPRITE PET 200ML;44;15441;SPAL IND BRAS BEBIDAS AS
13287;BISC CHAMPAGNE BAUDUCCO C AC CRIST 150G;44;15497;PANDURATA ALIMENTOS LTDA
337;CHA ICE TEA LEAO PET 1 5L LIMAO ZERO;44;15441;SPAL IND BRAS BEBIDAS AS
320;BEB ADES TP 1L LARANJA;44;15441;SPAL IND BRAS BEBIDAS AS
306;CERV HEINEKEN ZERO LT 350ML;44;14469;CARLOS CANCIAN E CIA LTDA
3553;SAL ROSA EQUIL SAUDAVEL TEMPER 250G CARN VERM;43;13937;COMERCIAL PELOTAS IMP E EXP
1269;CHOC BARRA LACTA 80G LAKA;43;13838;TOPFLEX DISTRIBUIDOR DE ALIMENTOS
584;SUCO COM TEM TP 1L UVA;43;6424;BEBIDAS FRUKI LTDA
285;CERV SKOL BEATS LN 269ML CAIPIRINHA;43;9638;CRBS AS CDD PELOTAS
589;SUCO COM TEM TP 200ML LARANJA;43;6424;BEBIDAS FRUKI LTDA
22638;QJO RAL PRESIDENTE PARMESAO 100G;43;9379;LACTALIS BRASIL COM IMP EXP LTDA
328;BEB ADES TP 200ML PESSEGO;43;15441;SPAL IND BRAS BEBIDAS AS
3955;AGUA TONICA FYS LT 350ML;42;14469;CARLOS CANCIAN E CIA LTDA
15774;CESTA PASCOA CRISTAL 115G;42;4285;DUALLI INDUSTRIA DE ALIMENTOS LTDA
2431;POPCORN YOKI 100G MANTEIGA CINEMA;42;3528;FABIANO ZAFFALON E CIA.
3116;AMEND TOR EQ SAUDA S PELE 200G NAT;42;9648;EQUILIBRIO SAUDAVEL PROD NATURAIS EIRELI
22751;RAC SUPRA POSTURA 5K;42;13229;ALISUL ALIMENTOS SA
1965;BIS LACTA 100 8G AO LEITE;42;13838;TOPFLEX DISTRIBUIDOR DE ALIMENTOS
35228;REFRIG FRUKI FRAMB PET 2L;42;6424;BEBIDAS FRUKI LTDA
1597;BISC SALG CLUB SOCIAL 6UN 141G MIX QUEIJOS;41;13838;TOPFLEX DISTRIBUIDOR DE ALIMENTOS
17566;ENERG RED BULL MELAO MARAC LT 250ML;41;15318;PODAL IND E COM DE ALIMENTOS LTDA
392;ENERG MONSTER LT 473ML MANGO LOCO;41;15441;SPAL IND BRAS BEBIDAS AS
918;MOLHO TOM FUGINI TRAD SH 1 7KG;41;5791;FUGINI ALIMENTOS LTDA
2194;CAPSULA 3C 75G C 10 FILTRADO TRAD;41;8702;CAFE TRES CORACOES S.A
2154;CAFE 3C DRIP GOURMET SH 11G DARK ROAST;41;8702;CAFE TRES CORACOES S.A
415;ENERG ELEV PET 2L MACA VERDE;41;6424;BEBIDAS FRUKI LTDA
33255;REFRIG CHARRUA PET 3L GUARANA;41;15441;SPAL IND BRAS BEBIDAS AS
1502;BISC ISABELA TORTINHAS 140G CHOC SUICO;41;7995;M DIAS BRANCO S.A IND E COM DE ALIMENTOS
