DEPARTAMENTO;COMPRADOR;CODIGO_EMPRESA;CODIGO_PRODUTO;DESCRICAO_PRODUTO;STATUS_COMPRA;EMBL_COMPRA;EMBL_TRANSFERENCIA;QUANTIDADE_DISPONIVEL;QTD_PEND_PEDCOMPRA;QTD_VENDIDA_30D;QUANTIDADE_ESTOQUE_MINIMO;QUANTIDADE_ESTOQUE_MAXIMO
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;18113;ESM IMPALA CREM SOFISTICADO;Ativo;1;1;9;0;4;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;18114;ESM IMPALA CREM SUTILEZA;Ativo;1;1;0;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;18117;ESM IMPALA CREM ZAZ;Ativo;1;1;0;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;9441;ESM IMPALA OLEO GEL REVITALIZANTE;Ativo;1;1;2;0;2;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;18131;ESM IMPALA OLEO SECANTE;Ativo;1;1;38;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;18133;ESM IMPALA PEROLADO BORDADO;Ativo;1;1;9;0;4;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;18134;ESM IMPALA PEROLADO DIZERES;Ativo;1;1;13;0;5;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;18135;ESM IMPALA PEROLADO LUA;Ativo;1;1;61;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;18136;ESM IMPALA PEROLADO LUNA;Ativo;1;1;3;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;18137;ESM IMPALA PEROLADO NENEM;Ativo;1;1;0;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;18138;ESM IMPALA PEROLADO PARAISO;Ativo;1;1;2;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;9442;ESM IMPALA SOLUCAO CONCENTRADA REVI;Ativo;1;1;8;0;2;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;9443;ESM IMPALA VIVA AME BRIL GLIT 7 5ML BRILHE C DIAM;Ativo;1;1;1;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;9444;ESM IMPALA VIVA AME BRIL GLIT 7 5ML COMEMORE VIDA;Ativo;1;1;0;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;9445;ESM IMPALA VIVA AME BRIL GLIT 7 5ML HOJE EU POSSO;Ativo;1;1;1;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;9446;ESM IMPALA VIVA AME BRIL GLIT 7 5ML NA MIRA;Ativo;1;1;0;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;9447;ESM IMPALA VIVA AME BRIL GLIT 7 5ML OSTEN SEU PODE;Ativo;1;1;0;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;9448;ESM IMPALA VIVA AME BRIL GLIT 7 5ML PRONTA PRA TUD;Ativo;1;1;1;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;9449;ESM IMPALA VIVA AME BRIL GLIT 7 5ML VIM BRILHAR;Ativo;1;1;1;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;9450;ESM IMPALA VIVA AME BRIL GLIT 7 5ML VIVA C AMOR;Ativo;1;1;0;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;5912;ESM RISQUE 8ML FIA 6554 A MAR;Ativo;1;6;2;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;5915;ESM RISQUE 8ML FIA 6554 ASTRAL;Ativo;1;6;12;0;9;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;5917;ESM RISQUE 8ML FIA 6554 AZULIVREMENTE;Ativo;1;6;5;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;5918;ESM RISQUE 8ML FIA 6554 BALI;Ativo;1;6;27;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;5920;ESM RISQUE 8ML FIA 6554 BASE INCOLOR;Ativo;1;6;34;0;11;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;5921;ESM RISQUE 8ML FIA 6554 BEIJO;Ativo;1;6;29;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;5925;ESM RISQUE 8ML FIA 6554 BIANCO PURISSIM;Ativo;1;6;24;0;10;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;5929;ESM RISQUE 8ML FIA 6554 CARMIM;Ativo;1;6;12;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;5930;ESM RISQUE 8ML FIA 6554 CHOQUE OINK;Ativo;1;6;147;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;5938;ESM RISQUE 8ML FIA 6554 CRISTAL;Ativo;1;6;24;0;9;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;5940;ESM RISQUE 8ML FIA 6554 DESEJO;Ativo;1;6;36;0;2;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;5942;ESM RISQUE 8ML FIA 6554 DUNA;Ativo;1;6;31;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;5947;ESM RISQUE 8ML FIA 6554 GABRIELA;Ativo;1;6;61;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;5949;ESM RISQUE 8ML FIA 6554 GRANULADO ROSE;Ativo;1;6;20;0;11;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;6323;ESM RISQUE 8ML FIA 6554 LAGRIMAS DE VEN;Ativo;1;6;12;0;3;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;5952;ESM RISQUE 8ML FIA 6554 LAVANDAALMA;Ativo;1;6;8;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;5953;ESM RISQUE 8ML FIA 6554 LEO MANDOU FLOR;Ativo;1;6;7;0;11;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;5954;ESM RISQUE 8ML FIA 6554 LICOR;Ativo;1;6;32;0;6;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;5955;ESM RISQUE 8ML FIA 6554 LINDA LEV NUDE;Ativo;1;6;18;0;14;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;5956;ESM RISQUE 8ML FIA 6554 LOOK DIA GOOD V;Ativo;1;6;3;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;5960;ESM RISQUE 8ML FIA 6554 MIL PURPURINAS;Ativo;1;6;7;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;5963;ESM RISQUE 8ML FIA 6554 NINFA;Ativo;1;6;0;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;5975;ESM RISQUE 8ML FIA 6554 PRETO SEPIA;Ativo;1;6;55;0;1;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;5977;ESM RISQUE 8ML FIA 6554 RENDA;Ativo;1;6;31;0;11;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;5980;ESM RISQUE 8ML FIA 6554 ROXO SEM CRISE;Ativo;1;6;2;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;5981;ESM RISQUE 8ML FIA 6554 RUBI;Ativo;1;6;26;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;5982;ESM RISQUE 8ML FIA 6554 SE SOLTA NO BLU;Ativo;1;6;11;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;5988;ESM RISQUE 8ML FIA 6554 VERM FELICIDADE;Ativo;1;6;36;0;5;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;9458;ESM RISQUE 8ML MACA DO AMOR;Ativo;1;1;1;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;18148;ESM RISQUE CREM LOVE;Ativo;1;1;21;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;18149;ESM RISQUE CREM MENTA LIZA 8ML;Ativo;1;1;7;0;3;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;18151;ESM RISQUE CREM PARIS;Ativo;1;1;12;0;3;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;18152;ESM RISQUE CREM PO ARROZ;Ativo;1;1;-11;0;11;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;9475;ESM RISQUE NATURAL 8ML RENDA RENDINHA;Ativo;1;1;33;0;12;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;9476;ESM RISQUE NC 8ML ANTES SOL Q MAL;Ativo;1;1;2;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;9371;ESMALTE IMPALA 7 5ML ACONCHEGO 730;Ativo;1;3;0;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;9372;ESMALTE IMPALA 7 5ML BASE FORT 047;Ativo;1;3;5;0;10;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;18064;ESMALTE IMPALA 7 5ML COB EX FOSCA;Ativo;1;1;36;0;1;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;9376;ESMALTE IMPALA 7 5ML DADIVA 736;Ativo;1;3;0;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;18066;ESMALTE IMPALA 7 5ML DEVANE;Ativo;1;1;8;0;1;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;18067;ESMALTE IMPALA 7 5ML DISCRETO;Ativo;1;1;12;0;6;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;18071;ESMALTE IMPALA 7 5ML LEVE SUAVE;Ativo;1;1;0;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;9382;ESMALTE IMPALA 7 5ML MANTRA 742;Ativo;1;3;1;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;9385;ESMALTE IMPALA 7 5ML NUDE 922;Ativo;1;3;4;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;18074;ESMALTE IMPALA 7 5ML PONTO LUZ VERN;Ativo;1;1;-1;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;18078;ESMALTE IMPALA 7 5ML RELIQUIA;Ativo;1;1;1;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;18079;ESMALTE IMPALA 7 5ML SEM PRESSA;Ativo;1;1;2;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;9390;ESMALTE IMPALA 7 5ML TERRA MOLHA 739;Ativo;1;3;0;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;18081;ESMALTE IMPALA 7 5ML VERNIZ EX BR;Ativo;1;1;0;0;8;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;9398;ESMALTE IMPALA 7 5ML XODO;Ativo;1;3;3;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;18082;ESMALTE IMPALA BASE 7 5ML BOMBA ACELERA;Ativo;1;1;8;0;11;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;18083;ESMALTE IMPALA BASE 7 5ML DOS SONHOS;Ativo;1;1;18;0;7;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;18084;ESMALTE IMPALA BASE 7 5ML FORCA EXTREMA;Ativo;1;1;15;0;9;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;5919;ESMALTE SEDA 8ML BASE RISQUE;Ativo;1;1;-19;0;8;6;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18170;ESP 3M SCHOTCH BRITE ECONOMICA;Ativo;10;10;0;60;0;90;210
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18172;ESP 3M SCHOTCH BRITE LIMP EXTREMA;Ativo;60;60;0;0;0;46;106
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18174;ESP ACO ASSOLAN C 08;Ativo;20;20;229;0;368;80;100
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18178;ESP ANTIADER AIR FRYER C 2;Ativo;1;1;0;0;0;0;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18194;ESP BETTANIN D FACE BRILHUS R 45110;Ativo;10;10;-117;1380;297;90;210
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18198;ESP CONDOR LIMPEZA PESADA;Ativo;60;60;121;600;0;46;106
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18199;ESP CONDOR LIMPEZA PESADA C 3;Ativo;1;1;63;168;0;10;22
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;18202;ESP DUPLA FACE BAN BONITTA;Ativo;1;1;0;0;0;0;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18225;ESP P/BAN CONDOR BASICA L3P2 R8301;Ativo;1;1;3;36;21;10;22
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;18227;ESP P/BAN FLORENCE 583 BT;Ativo;1;1;0;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;18233;ESP P/MAQUIAGEM 6X4X4CM;Ativo;1;1;0;0;0;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;18234;ESP P/MAQUIAGEM C/3 PC 4X3CM;Ativo;1;1;3;0;4;0;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;18245;ESPANADOR MICROFIBRA 50X6CM;Ativo;1;1;0;0;0;0;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18246;ESPARADRAPO CRR 2 5MX4 5M;Ativo;1;1;1;5;14;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18279;ESPIRAL PIRISA C 10;Ativo;60;60;158;0;219;120;240
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;36208;ESPONJA ACO BOMBRIL 6UN;Ativo;20;20;192;0;499;100;140
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;34916;ESPONJA ALKLIN DUPLA FACE C4;Ativo;140;140;2;280;47;106;246
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;33965;ESPONJA AUTOMOTIVA MIL MILHAS;Ativo;30;30;0;0;0;20;50
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;6006;ESPONJA BETTANIN BETA BANHO 467;Ativo;12;12;4;0;20;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;6008;ESPONJA CONDOR MULTIUSO 4UN;Ativo;1;60;1;720;64;40;80
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;6009;ESPONJA ESFREBOM LV4 PG3UN;Ativo;144;10;13;576;408;60;120
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;9477;ESPONJA ESFREBOM MULTI UN;Ativo;12;12;14;720;860;240;360
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;9479;ESPONJA ESFREBOM PROT UNHAS UN;Ativo;12;12;18;360;282;108;144
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;6010;ESPONJA ESFREBOM TEFLON 456;Ativo;12;12;242;0;108;24;36
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;6014;ESPONJA SCOTCH BRITE MULTIUSO;Ativo;120;120;0;0;0;46;106
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;6015;ESPONJA SCOTCH BRITE SALVA UNHAS;Ativo;1;60;0;0;60;46;106
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;9484;ESPONJA SLOW FUN BANHO BLUP INF;Ativo;1;12;-14;24;9;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;9493;ESPONJA TINNINDO LIMP PESADA LV4PG3;Ativo;1;1;0;0;0;46;106
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;6017;ESPONJA YPE SINT MULTIUSO 3UN;Ativo;60;60;3;60;2;30;40
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;6018;ESPONJA YPE SINT MULTIUSO UN;Ativo;60;60;-54;120;13;46;106
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18183;ESPUMA BARB ABOVE 150ML;Ativo;24;24;13;48;21;18;42
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18184;ESPUMA BARB ABOVE CARVAO ATIV 150ML;Ativo;24;24;-7;48;0;18;42
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;6021;ESPUMA BARBA BOZZANO 193G HIDRATACAO;Ativo;1;1;6;0;1;6;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;6022;ESPUMA BARBA BOZZANO 193G PELE SENSIVEL;Ativo;1;1;0;0;0;6;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;6023;ESPUMA BARBA BOZZANO 193G REFRESC;Ativo;1;1;7;0;2;6;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;6024;ESPUMA BARBA GILLETTE 155G CARBONO;Ativo;6;6;19;0;5;12;18
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18208;ESPUMA LIMPA TUDO GT 300ML;Ativo;12;12;0;24;0;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;6029;ESPUMA MAGICA AERO PROAUTO 400ML;Ativo;12;12;0;0;1;6;12
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;17;35843;ESTOJO DENTAL;Ativo;1;1;0;0;0;0;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;9498;ESTOPA POLIMENTO CENTRALSUL 400G;Ativo;12;12;7;12;1;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;33966;ESTOPA POLIMENTO MIL MILHAS 150G;Ativo;24;24;19;0;5;18;42
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;30887;EVITA MOFO INSPIRA CLOSET 200G LAVANDA;Ativo;18;18;0;0;0;0;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;6043;EVITA MOFO LIMPPANO 230G LAVANDA;Ativo;12;12;10;0;5;10;18
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;12126;EVITA MOFO LIMPPANO INSPIRA 180G ALECRIM;Ativo;12;12;2;0;0;10;18
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;6068;FIO DENT JOHNSON REACH ESSSENC 100M;Ativo;1;48;24;0;8;7;10
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;6070;FIO DENTAL COLGATE 50M MENTA;Ativo;48;48;42;0;6;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;6071;FIO DENTAL COLGATE 50M NYLON;Ativo;48;48;0;0;0;36;84
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18526;FIO DENTAL CONDOR MENTA ESP 25M R 3406;Ativo;1;1;2;36;23;18;42
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;9512;FIO DENTAL CONDOR MENTA L50P25 3416;Ativo;1;1;2;48;30;18;42
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;9511;FIO DENTAL JOHNSON EXP PLUS 50M MENTA;Ativo;1;1;37;0;1;18;42
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18528;FIO DENTAL ORAL B SUPER FLOSS 50M;Ativo;12;12;0;0;0;0;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18564;FLANELA ALG PANOSUL 34X50CM AMAR;Ativo;12;12;54;60;23;12;24
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18563;FLANELA ALG PANOSUL AMAR;Ativo;1;12;-27;96;49;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18565;FLANELA ALG SUE 40X30CM;Ativo;12;12;5;24;0;12;24
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18566;FLANELA ALG SUE 40X50CM;Ativo;1;1;8;0;0;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18567;FLANELA ALG SUE 48X26;Ativo;12;12;25;0;0;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18568;FLANELA ALG SUE 58X38;Ativo;12;12;-8;24;0;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18592;FLUTUADOR MARGARIDA BEL PISCS;Ativo;1;1;0;0;0;0;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;37122;FRAL PAMPERS CONF PANTS MEGA P 32UN;Ativo;1;4;0;0;0;0;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;9539;FRALDA BABYSEC ULTRA JUMBINHO G 16UN;Ativo;8;8;16;0;0;12;18
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;9540;FRALDA BABYSEC ULTRA JUMBINHO M 18 UN;Ativo;8;8;16;0;6;12;16
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;6116;FRALDA BAS SUP NOVA PAMPERS G 26UN;Ativo;1;1;4;0;2;6;14
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;6117;FRALDA BAS SUP NOVA PAMPERS M 30UN;Ativo;1;1;4;0;1;6;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;6118;FRALDA BAS SUP NOVA PAMPERS P 34UN;Ativo;1;1;0;0;0;6;10
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;6119;FRALDA BAS SUP NOVA PAMPERS XG 22UN;Ativo;1;1;2;0;1;6;14
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;6120;FRALDA BAS SUP NOVA PAMPERS XXG 20UN;Ativo;1;1;0;0;0;8;16
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;6126;FRALDA CONFORTSEC PAMPERS G 38UN;Ativo;4;4;15;0;0;6;10
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;6129;FRALDA CONFORTSEC PAMPERS M 44UN;Ativo;1;4;10;0;0;6;10
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;6128;FRALDA CONFORTSEC PAMPERS P 50UN;Ativo;1;3;1;0;1;15;24
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;6125;FRALDA CONFORTSEC PAMPERS XG 34UN;Ativo;1;4;4;0;1;6;10
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;6127;FRALDA CONFORTSEC PAMPERS XXG 30UN;Ativo;1;4;12;0;0;6;10
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;9541;FRALDA DESC BABYSEC JUMBINHO P 20 UN;Ativo;8;8;1;0;14;12;14
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;9542;FRALDA DESC BABYSEC JUMBINHO XG 12 UN;Ativo;8;8;6;8;10;12;14
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;9543;FRALDA DESC BABYSEC JUMBINHO XXG 12 UN;Ativo;8;8;18;0;0;16;20
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18737;FRALDA DESC BABYSEC ULTSEC MEGA G 32 UN;Ativo;6;6;0;0;12;10;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18738;FRALDA DESC BABYSEC ULTSEC MEGA M 38 UN;Ativo;6;6;12;0;1;8;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18739;FRALDA DESC BABYSEC ULTSEC MEGA P 42 UN;Ativo;6;6;0;0;1;6;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18736;FRALDA DESC BABYSEC ULTSEC MEGA XG 30 UN;Ativo;6;6;13;0;5;14;18
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18735;FRALDA DESC BABYSEC ULTSEC MEGA XXG 28 UN;Ativo;6;6;5;0;13;12;18
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18743;FRALDA DESC FERINHA HIPER C 52 M;Ativo;6;6;7;0;6;6;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18740;FRALDA DESC FERINHA HIPER C/40 XXG;Ativo;6;6;0;12;0;6;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18741;FRALDA DESC FERINHA HIPER C/42 GG;Ativo;6;6;4;6;14;6;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18742;FRALDA DESC FERINHA HIPER C/46 G;Ativo;6;6;12;0;0;6;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18744;FRALDA DESC FERINHA HIPER C/60 P;Ativo;6;6;8;0;4;6;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18745;FRALDA DESC FERINHA JUMBINHO C 14 GG;Ativo;12;12;24;0;0;12;24
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18746;FRALDA DESC FERINHA JUMBINHO C/14 XXG;Ativo;12;12;0;24;0;12;24
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18747;FRALDA DESC FERINHA JUMBINHO C/16 G;Ativo;12;12;22;0;0;12;24
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18748;FRALDA DESC FERINHA JUMBINHO C/18 M;Ativo;12;12;24;0;0;12;24
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;18749;FRALDA DESC FERINHA JUMBINHO C/20 P;Ativo;12;12;15;0;2;10;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;35590;FRALDA DESC HUGGIES MEGUINHA G 30;Ativo;1;6;26;36;2;7;16
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;35586;FRALDA DESC HUGGIES MEGUINHA M 36;Ativo;1;1;5;81;1;6;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;35589;FRALDA DESC HUGGIES MEGUINHA P 38;Ativo;1;1;10;36;4;7;16
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;35702;FRALDA DESC HUGGIES MEGUINHA XG 28;Ativo;1;9;13;117;15;13;22
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;35699;FRALDA DESC HUGGIES MEGUINHA XXG 26;Ativo;6;6;2;108;12;6;12
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;6130;FRALDA DESC LOOMPIG JUMBINHO G 14 UN;Ativo;8;8;16;0;0;14;16
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;6131;FRALDA DESC LOOMPIG JUMBINHO M 16 UN;Ativo;8;8;11;0;5;12;14
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;6132;FRALDA DESC LOOMPIG JUMBINHO P 18 UN;Ativo;8;8;9;0;4;6;14
PERFUMARIA E LIMPEZA;JOAO BATISTA;17;6133;FRALDA DESC LOOMPIG JUMBINHO XG 12 UN;Ativo;8;8;16;0;0;14;16
