SEQTITULO;NROEMPRESAMAE;CODESPECIE;TIPOESPECIE;NROBANCO;SEQAGENCIA;SEQDEPOSITARIO;NROEMPRESA;SEQGERENTE;SEQVENDEDOR;SEQPESSOA;VERSAOPESSOA;OBRIGDIREITO;NROTITULO;SERIETITULO;NROPARCELA;QTDPARCELA;NRODOCUMENTO;SERIEDOC;ORIGEMDOC;VLRORIGINAL;VLRNOMINAL;VLRPAGO;VLRTARIFA;VLRJUROMORA;PERJUROMORA;PERMULTA;VLRMULTA;DTAVENCIMENTO;TIPOVENCORIGINAL;DTAPROGRAMADA;DTAEMISSAO;DTAINCLUSAO;DTAQUITACAO;DTAMOVIMENTO;QTDCOBRANCA;PROVENIENCIA;ORDENACARGA;NROCARGA;DTACARGA;ACERTADACARGA;ABERTOQUITADO;SITUACAO;SITJURIDICA;OBSERVACAO;GEROUOCRATRASO;GEROUAGENDACOBR;VLRJUROSNEGOC;VLRMULTANEGOC;GERADOSCI;VLRDESCCOMERCIAL;DTAALTERACAO;USUALTERACAO;SEQPESSOANOTA;VERSAOPESSOANOTA;PAGCHEQUEVINC;LOTEPAGTO;PERCADMINISTRACAO;VLRADMINISTRACAO;IMPRIMIUFATURA;IMPRIMIUDUPLICATA;GERADOSCICANCEL;GEROUSERASA;IMPRIMIUBOLETO;LINKERP;NROALTDEPOSITARIO;SEQMOTORISTA;DTAVALNEGOCIACAO;USUNEGOCIACAO;DTANEGOCIACAO;DTAPROMESSANEGOC;USUCOBRANCA;APPORIGEM;GERADOPFIN;EXCLUIDOPFIN;GERANEGSCI;NROAUTELETRONICA;SEQGERACAOSCI;QTDCUPONS;TAXACUPOM;SEQTALAO;ULTSEQMODCARTCOBR;ULTIMAORDEMCARCOBR;DTABASECOBRANCA;DTAGERADOPEFIN;DTAEXCLUIDOPEFIN;DTAVENCIMENTOORIG;MOTIVOALTVENCTOORIG;NROGIFTCARD;NUMERONFSE;INDCONTROLASALDO;NRONSU;SEQEXPFLUXOCAIXA;SEQMOTIVOSUSPLIB;SUSPLIB;DTAALTERACAOSUSPLIB;USUALTERACAOSUSPLIB;IDSESSION;GERAESOCIAL;VLRTARCONVENIO;SEQIDENTIFICADOR;DTAHORAULTENVIOEMAIL;NROPROCIMPORTACAO;SERIENFSE
676345;3;DUPP;T;900;1;2;15;;;15441;0;O;2337763;IMP;1;1;2337763;2;INTE;23424;23424;0;0;0;0;0;0;2026-02-13-00.00.00.000000;P;2026-02-13-00.00.00.000000;2026-01-13-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;15441;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676366;3;DUPP;T;900;1;2;50;;;19117;1;O;242;IMP;1;1;242;3;INTE;23506,68;23506,68;0;0;0;0;0;0;2025-07-16-00.00.00.000000;P;2025-07-16-00.00.00.000000;2025-06-05-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;19117;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676387;3;DUPP;T;900;1;2;11;;;7477;0;O;8694;IMP;1;1;8694;2;INTE;23922;23922;0;0;0;0;0;0;2026-02-04-00.00.00.000000;P;2026-02-04-00.00.00.000000;2026-01-07-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;7477;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676423;3;DUPP;T;900;1;2;16;;;4488;0;O;40969;IMP;1;1;40969;1;INTE;24440,83;24440,83;24440,83;0;0;0;0;0;2026-02-10-00.00.00.000000;P;2026-02-10-00.00.00.000000;2026-01-13-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-10-00.00.00.000000;2026-01-31-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;4488;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3247;;;;;;;;;;;
676426;3;DUPP;T;900;1;2;15;;;16857;0;O;99034;IMP;1;1;99034;3;INTE;24608,2;24608,2;24608,2;0;0;0;0;0;2026-02-12-00.00.00.000000;P;2026-02-12-00.00.00.000000;2026-01-15-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-12-00.00.00.000000;2026-01-31-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;16857;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4298;;;;;;;;;;;
676468;3;DUPP;T;900;1;2;16;;;16491;1;O;418894;IMP;1;1;418894;1;INTE;25141,16;25141,16;0;0;0;0;0;0;2026-02-03-00.00.00.000000;P;2026-02-03-00.00.00.000000;2026-01-06-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;16491;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676477;3;DUPP;T;900;1;2;16;;;15011;0;O;657429;IMP;1;1;657429;101;INTE;25326;25326;25326;0;0;0;0;0;2026-02-23-00.00.00.000000;P;2026-02-23-00.00.00.000000;2026-01-26-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-23-00.00.00.000000;2026-01-31-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;15011;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11578;;;;;;;;;;;
676486;3;DUPP;T;900;1;2;15;;;15441;0;O;2332504;IMP;1;1;2332504;2;INTE;25416;25416;0;0;0;0;0;0;2026-02-06-00.00.00.000000;P;2026-02-06-00.00.00.000000;2026-01-06-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;15441;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676489;3;DUPP;T;900;1;2;15;;;15441;0;O;2332500;IMP;1;1;2332500;2;INTE;25416;25416;0;0;0;0;0;0;2026-02-06-00.00.00.000000;P;2026-02-06-00.00.00.000000;2026-01-06-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;15441;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676504;3;DUPP;T;900;1;2;15;;;13921;0;O;95690;IMP;1;1;95690;1;INTE;25869,75;25869,75;25869,75;0;0;0;0;0;2026-03-27-00.00.00.000000;P;2026-03-27-00.00.00.000000;2026-01-26-00.00.00.000000;2026-02-02-00.00.00.000000;2026-03-27-00.00.00.000000;2026-01-31-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;13921;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30870;;;;;;;;;;;
676558;3;DUPP;T;900;1;2;15;;;6485;0;O;1114383;IMP;1;1;1114383;1;INTE;26635,48;26635,48;0;0;0;0;0;0;2026-03-16-00.00.00.000000;P;2026-03-16-00.00.00.000000;2026-01-15-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;6485;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676561;3;DUPP;T;900;1;2;2;;;13207;0;O;37632;IMP;1;1;37632;1;INTE;26700;26700;0;0;0;0;0;0;2026-01-28-00.00.00.000000;P;2026-01-28-00.00.00.000000;2025-12-24-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;13207;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676573;3;DUPP;T;900;1;2;15;;;12144;0;O;13180;IMP;1;1;13180;1;INTE;26960,01;26960,01;0;0;0;0;0;0;2026-02-04-00.00.00.000000;P;2026-02-04-00.00.00.000000;2026-01-05-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;12144;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676576;3;DUPP;T;900;1;2;16;;;9379;0;O;3974667;IMP;1;1;3974667;1;INTE;26968,2;26968,2;0;0;0;0;0;0;2026-02-05-00.00.00.000000;P;2026-02-05-00.00.00.000000;2026-01-08-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;9379;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676585;3;DUPP;T;900;1;2;15;;;3528;0;O;641503;IMP;1;1;641503;1;INTE;27211,14;27211,14;0;0;0;0;0;0;2026-02-05-00.00.00.000000;P;2026-02-05-00.00.00.000000;2026-01-08-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;3528;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676588;3;DUPP;T;900;1;2;15;;;11292;0;O;108170;IMP;7;1;108170;1;INTE;27227,14;27227,14;0;0;0;0;0;0;2026-02-04-00.00.00.000000;P;2026-02-04-00.00.00.000000;2025-11-26-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;11292;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676591;3;DUPP;T;900;1;2;20;;;15484;0;O;102531;IMP;1;1;102531;1;INTE;27300;27300;0;0;0;0;0;0;2025-08-24-00.00.00.000000;P;2025-08-25-00.00.00.000000;2025-08-17-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;15484;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676603;3;DUPP;T;900;1;2;16;;;16491;1;O;419268;IMP;1;1;419268;1;INTE;27543,5;27543,5;0;0;0;0;0;0;2026-02-18-00.00.00.000000;P;2026-02-18-00.00.00.000000;2026-01-17-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;16491;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14326;;;;;;;;;;;
676615;3;DUPP;T;900;1;2;5;;;13812;0;O;6213219;IMP;1;1;6213219;2;INTE;27800,64;27800,64;0;0;0;0;0;0;2026-02-06-00.00.00.000000;P;2026-02-06-00.00.00.000000;2026-01-23-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;13812;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676618;3;DUPP;T;900;1;2;900;;;8976;0;O;97442;IMP;1;1;97442;0;INTE;28090,89;28090,89;0;0;0;0;0;0;2025-10-25-00.00.00.000000;P;2025-10-27-00.00.00.000000;2025-09-11-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;8976;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676630;3;DUPP;T;900;1;2;900;;;8976;0;O;110090;IMP;1;1;110090;0;INTE;28496,38;28496,38;0;0;0;0;0;0;2026-02-18-00.00.00.000000;P;2026-02-18-00.00.00.000000;2026-01-12-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;8976;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676645;3;DUPP;T;900;1;2;15;;;2787;0;O;162816;IMP;1;1;162816;1;INTE;28750,83;28750,83;0;0;0;0;0;0;2026-03-09-00.00.00.000000;P;2026-03-09-00.00.00.000000;2026-01-16-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;2787;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676648;3;DUPP;T;900;1;2;15;;;15441;0;O;2337760;IMP;1;1;2337760;2;INTE;28806,33;28806,33;0;0;0;0;0;0;2026-02-13-00.00.00.000000;P;2026-02-13-00.00.00.000000;2026-01-13-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;15441;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676651;3;DUPP;T;900;1;2;15;;;5492;0;O;53411;IMP;2;1;53411;1;INTE;28863;28863;0;0;0;0;0;0;2026-02-24-00.00.00.000000;P;2026-02-24-00.00.00.000000;2026-01-20-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;5492;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12197;;;;;;;;;;;
676678;3;DUPP;T;900;1;2;15;;;15441;0;O;2331161;IMP;1;1;2331161;2;INTE;29882,4;29882,4;0;0;0;0;0;0;2026-02-05-00.00.00.000000;P;2026-02-05-00.00.00.000000;2026-01-05-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;15441;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676681;3;DUPP;T;900;1;2;17;;;3357;0;O;142595545;IMP;1;1;142595545;0;INTE;29908,99;29908,99;0;0;0;0;0;0;2026-01-28-00.00.00.000000;P;2026-01-28-00.00.00.000000;2026-01-09-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;3357;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676690;3;DUPP;T;900;1;2;20;;;15494;0;O;2221;IMP;1;1;2221;2;INTE;30000;30000;0;0;0;0;0;0;2026-01-27-00.00.00.000000;P;2026-01-27-00.00.00.000000;2025-10-17-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;15494;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676702;3;DUPP;T;900;1;2;901;;;4742;0;O;87277;IMP;3;1;87277;0;INTE;30250;30250;0;0;0;0;0;0;2026-01-08-00.00.00.000000;P;2026-01-08-00.00.00.000000;2025-10-09-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;4742;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676714;3;DUPP;T;900;1;2;18;;;4748;0;O;1435900;IMP;1;1;1435900;4;INTE;30960;30960;0;0;0;0;0;0;2026-02-09-00.00.00.000000;P;2026-02-09-00.00.00.000000;2026-01-09-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;4748;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676717;3;DUPP;T;900;1;2;18;;;4748;0;O;1435896;IMP;1;1;1435896;4;INTE;30960;30960;0;0;0;0;0;0;2026-02-09-00.00.00.000000;P;2026-02-09-00.00.00.000000;2026-01-09-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;4748;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676732;3;DUPP;T;900;1;2;15;;;15441;0;O;2332502;IMP;1;1;2332502;2;INTE;31246,8;31246,8;0;0;0;0;0;0;2026-02-06-00.00.00.000000;P;2026-02-06-00.00.00.000000;2026-01-06-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;15441;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676756;3;DUPP;T;900;1;2;15;;;15441;0;O;2337625;IMP;1;1;2337625;2;INTE;32025,52;32025,52;0;0;0;0;0;0;2026-02-13-00.00.00.000000;P;2026-02-13-00.00.00.000000;2026-01-13-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;15441;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676795;3;DUPP;T;900;1;2;15;;;15441;0;O;2332501;IMP;1;1;2332501;2;INTE;32760;32760;0;0;0;0;0;0;2026-02-06-00.00.00.000000;P;2026-02-06-00.00.00.000000;2026-01-06-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;15441;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676798;3;DUPP;T;900;1;2;15;;;15441;0;O;2332505;IMP;1;1;2332505;2;INTE;32760;32760;0;0;0;0;0;0;2026-02-06-00.00.00.000000;P;2026-02-06-00.00.00.000000;2026-01-06-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;15441;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676801;3;DUPP;T;900;1;2;15;;;15441;0;O;2332499;IMP;1;1;2332499;2;INTE;32760;32760;0;0;0;0;0;0;2026-02-06-00.00.00.000000;P;2026-02-06-00.00.00.000000;2026-01-06-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;15441;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676804;3;DUPP;T;900;1;2;15;;;15441;0;O;2332503;IMP;1;1;2332503;2;INTE;32760;32760;0;0;0;0;0;0;2026-02-06-00.00.00.000000;P;2026-02-06-00.00.00.000000;2026-01-06-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;15441;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676810;3;DUPP;T;900;1;2;15;;;10721;0;O;302721;IMP;1;1;302721;2;INTE;32830;32830;32830;0;0;0;0;0;2026-02-11-00.00.00.000000;P;2026-02-11-00.00.00.000000;2026-01-07-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-11-00.00.00.000000;2026-01-31-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;10721;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4060;;;;;;;;;;;
676813;3;DUPP;T;900;1;2;901;;;12729;0;O;114285;IMP;7;1;114285;0;INTE;33125,43;33125,43;0;0;0;0;0;0;2026-04-23-00.00.00.000000;P;2026-04-23-00.00.00.000000;2025-09-25-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;12729;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676816;3;DUPP;T;900;1;2;901;;;12729;0;O;114285;IMP;4;1;114285;0;INTE;33125,44;33125,44;0;0;0;0;0;0;2026-01-23-00.00.00.000000;P;2026-01-23-00.00.00.000000;2025-09-25-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;12729;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676837;3;DUPP;T;900;1;2;15;;;10721;0;O;302900;IMP;1;1;302900;2;INTE;34560;34560;34560;0;0;0;0;0;2026-02-19-00.00.00.000000;P;2026-02-19-00.00.00.000000;2026-01-15-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-19-00.00.00.000000;2026-01-31-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;10721;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9256;;;;;;;;;;;
676849;3;DUPP;T;900;1;2;15;;;6644;0;O;349075;IMP;1;1;349075;5;INTE;34829,29;34829,29;34829,29;0;0;0;0;0;2026-02-02-00.00.00.000000;P;2026-02-02-00.00.00.000000;2025-12-26-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-02-00.00.00.000000;2026-01-31-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;6644;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5031;;;;;;;;;;;
676858;3;DUPP;T;900;1;2;15;;;4435;0;O;761333;IMP;1;1;761333;5;INTE;34843,67;34843,67;0;0;0;0;0;0;2026-02-12-00.00.00.000000;P;2026-02-12-00.00.00.000000;2026-01-22-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;4435;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676870;3;DUPP;T;900;1;2;20;;;15493;0;O;4714;IMP;1;1;4714;1;INTE;35000;35000;0;0;0;0;0;0;2026-01-23-00.00.00.000000;P;2026-01-23-00.00.00.000000;2025-10-27-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;Chave pix e mail andrade@grupoirmaosandrade.com.br;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;15493;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;212;;;;;;;;;;;
676879;3;DUPP;T;900;1;2;15;;;15890;0;O;31578;IMP;1;1;31578;1;INTE;35136,06;35136,06;0;0;0;0;0;0;2026-01-29-00.00.00.000000;P;2026-01-29-00.00.00.000000;2025-12-08-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;15890;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676882;3;DUPP;T;900;1;2;15;;;9605;0;O;135434;IMP;2;1;135434;1;INTE;35185;35185;0;0;0;0;0;0;2026-02-09-00.00.00.000000;P;2026-02-09-00.00.00.000000;2025-12-26-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;9605;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676894;3;DUPP;T;900;1;2;15;;;5739;0;O;46653;IMP;1;1;46653;1;INTE;35500;35500;35500;0;0;0;0;0;2026-02-24-00.00.00.000000;P;2026-02-24-00.00.00.000000;2026-01-26-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-24-00.00.00.000000;2026-01-31-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;5739;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;105535;;;;;;;;;;;
676897;3;DUPP;T;900;1;2;15;;;15441;0;O;2331166;IMP;1;1;2331166;2;INTE;35653,99;35653,99;0;0;0;0;0;0;2026-02-05-00.00.00.000000;P;2026-02-05-00.00.00.000000;2026-01-05-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;15441;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676915;3;DUPP;T;900;1;2;15;;;15441;0;O;2331164;IMP;1;1;2331164;2;INTE;36208,2;36208,2;0;0;0;0;0;0;2026-02-05-00.00.00.000000;P;2026-02-05-00.00.00.000000;2026-01-05-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;15441;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
676930;3;DUPP;T;900;1;2;15;;;10153;0;O;156610;IMP;1;1;156610;1;INTE;36588,37;36588,37;0;0;0;0;0;0;2026-02-08-00.00.00.000000;P;2026-02-09-00.00.00.000000;2025-12-10-00.00.00.000000;2026-02-02-00.00.00.000000;;2026-01-31-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-02-00.00.00.000000;INTEGRACAO;10153;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;;;;;;;;;;;
