SEQFAMILIA;SEQCATEGORIA;NRODIVISAO;STATUS;INDREPLICACAO;INDGEROUREPLICACAO;DTABASEEXPORTACAO;NROBASEEXPORTACAO;DATAHORAALTERACAO;DATAHORAINTEGRAECOMMERCE;USUARIOALTERACAO;SEQCORRESPONDENCIA;NROBASEEXPORTACAOERP
309;2130;1;A;S;;2024-09-30-14.25.20.000000;1676006;2024-09-30-14.25.20.000000;;LUSENA;;
309;2118;1;A;S;;2024-09-30-14.25.20.000000;1676006;2024-09-30-14.25.20.000000;;LUSENA;;
309;2117;1;A;S;;2024-09-30-14.25.20.000000;1676006;2024-09-30-14.25.20.000000;;LUSENA;;
309;2114;1;A;S;;2024-09-30-14.25.20.000000;1676006;2024-09-30-14.25.20.000000;;LUSENA;;
312;2183;1;A;S;;2024-09-30-14.25.20.000000;1676006;2024-09-30-14.25.20.000000;;LUSENA;;
312;2130;1;A;S;;2024-09-30-14.25.20.000000;1676006;2024-09-30-14.25.20.000000;;LUSENA;;
312;2118;1;A;S;;2024-09-30-14.25.20.000000;1676006;2024-09-30-14.25.20.000000;;LUSENA;;
312;2117;1;A;S;;2024-09-30-14.25.21.000000;1676006;2024-09-30-14.25.21.000000;;LUSENA;;
312;2114;1;A;S;;2024-09-30-14.25.21.000000;1676006;2024-09-30-14.25.21.000000;;LUSENA;;
289;2181;1;A;S;;2024-09-30-14.25.49.000000;1676012;2024-09-30-14.25.49.000000;;LUSENA;;
289;2130;1;A;S;;2024-09-30-14.25.49.000000;1676012;2024-09-30-14.25.49.000000;;LUSENA;;
289;2118;1;A;S;;2024-09-30-14.25.49.000000;1676012;2024-09-30-14.25.49.000000;;LUSENA;;
289;2117;1;A;S;;2024-09-30-14.25.49.000000;1676012;2024-09-30-14.25.49.000000;;LUSENA;;
289;2114;1;A;S;;2024-09-30-14.25.49.000000;1676012;2024-09-30-14.25.49.000000;;LUSENA;;
314;2181;1;A;S;;2024-09-30-14.25.49.000000;1676012;2024-09-30-14.25.49.000000;;LUSENA;;
314;2130;1;A;S;;2024-09-30-14.25.49.000000;1676012;2024-09-30-14.25.49.000000;;LUSENA;;
314;2118;1;A;S;;2024-09-30-14.25.49.000000;1676012;2024-09-30-14.25.49.000000;;LUSENA;;
314;2117;1;A;S;;2024-09-30-14.25.49.000000;1676012;2024-09-30-14.25.49.000000;;LUSENA;;
314;2114;1;A;S;;2024-09-30-14.25.49.000000;1676012;2024-09-30-14.25.49.000000;;LUSENA;;
290;2189;1;A;S;;2024-09-30-14.26.10.000000;1676016;2024-09-30-14.26.10.000000;;LUSENA;;
290;2130;1;A;S;;2024-09-30-14.26.10.000000;1676016;2024-09-30-14.26.10.000000;;LUSENA;;
290;2118;1;A;S;;2024-09-30-14.26.10.000000;1676016;2024-09-30-14.26.10.000000;;LUSENA;;
290;2117;1;A;S;;2024-09-30-14.26.10.000000;1676016;2024-09-30-14.26.10.000000;;LUSENA;;
290;2114;1;A;S;;2024-09-30-14.26.10.000000;1676016;2024-09-30-14.26.10.000000;;LUSENA;;
294;2189;1;A;S;;2024-09-30-14.26.10.000000;1676016;2024-09-30-14.26.10.000000;;LUSENA;;
294;2130;1;A;S;;2024-09-30-14.26.10.000000;1676016;2024-09-30-14.26.10.000000;;LUSENA;;
294;2118;1;A;S;;2024-09-30-14.26.10.000000;1676016;2024-09-30-14.26.10.000000;;LUSENA;;
294;2117;1;A;S;;2024-09-30-14.26.10.000000;1676016;2024-09-30-14.26.10.000000;;LUSENA;;
294;2114;1;A;S;;2024-09-30-14.26.10.000000;1676016;2024-09-30-14.26.10.000000;;LUSENA;;
299;2189;1;A;S;;2024-09-30-14.26.10.000000;1676016;2024-09-30-14.26.10.000000;;LUSENA;;
299;2130;1;A;S;;2024-09-30-14.26.10.000000;1676016;2024-09-30-14.26.10.000000;;LUSENA;;
299;2118;1;A;S;;2024-09-30-14.26.10.000000;1676016;2024-09-30-14.26.10.000000;;LUSENA;;
299;2117;1;A;S;;2024-09-30-14.26.10.000000;1676016;2024-09-30-14.26.10.000000;;LUSENA;;
299;2114;1;A;S;;2024-09-30-14.26.10.000000;1676016;2024-09-30-14.26.10.000000;;LUSENA;;
298;2189;1;A;S;;2024-09-30-14.26.10.000000;1676016;2024-09-30-14.26.10.000000;;LUSENA;;
298;2130;1;A;S;;2024-09-30-14.26.10.000000;1676016;2024-09-30-14.26.10.000000;;LUSENA;;
298;2118;1;A;S;;2024-09-30-14.26.10.000000;1676016;2024-09-30-14.26.10.000000;;LUSENA;;
298;2117;1;A;S;;2024-09-30-14.26.10.000000;1676016;2024-09-30-14.26.10.000000;;LUSENA;;
298;2114;1;A;S;;2024-09-30-14.26.10.000000;1676016;2024-09-30-14.26.10.000000;;LUSENA;;
301;2189;1;A;S;;2024-09-30-14.26.10.000000;1676016;2024-09-30-14.26.10.000000;;LUSENA;;
301;2130;1;A;S;;2024-09-30-14.26.10.000000;1676016;2024-09-30-14.26.10.000000;;LUSENA;;
301;2118;1;A;S;;2024-09-30-14.26.10.000000;1676016;2024-09-30-14.26.10.000000;;LUSENA;;
301;2117;1;A;S;;2024-09-30-14.26.10.000000;1676016;2024-09-30-14.26.10.000000;;LUSENA;;
301;2114;1;A;S;;2024-09-30-14.26.10.000000;1676016;2024-09-30-14.26.10.000000;;LUSENA;;
308;2189;1;A;S;;2024-09-30-14.26.10.000000;1676016;2024-09-30-14.26.10.000000;;LUSENA;;
308;2130;1;A;S;;2024-09-30-14.26.11.000000;1676016;2024-09-30-14.26.11.000000;;LUSENA;;
308;2118;1;A;S;;2024-09-30-14.26.11.000000;1676016;2024-09-30-14.26.11.000000;;LUSENA;;
308;2117;1;A;S;;2024-09-30-14.26.11.000000;1676016;2024-09-30-14.26.11.000000;;LUSENA;;
308;2114;1;A;S;;2024-09-30-14.26.11.000000;1676016;2024-09-30-14.26.11.000000;;LUSENA;;
318;2189;1;A;S;;2024-09-30-14.26.11.000000;1676016;2024-09-30-14.26.11.000000;;LUSENA;;
318;2130;1;A;S;;2024-09-30-14.26.11.000000;1676016;2024-09-30-14.26.11.000000;;LUSENA;;
318;2118;1;A;S;;2024-09-30-14.26.11.000000;1676016;2024-09-30-14.26.11.000000;;LUSENA;;
318;2117;1;A;S;;2024-09-30-14.26.11.000000;1676016;2024-09-30-14.26.11.000000;;LUSENA;;
318;2114;1;A;S;;2024-09-30-14.26.11.000000;1676016;2024-09-30-14.26.11.000000;;LUSENA;;
317;2189;1;A;S;;2024-09-30-14.26.11.000000;1676016;2024-09-30-14.26.11.000000;;LUSENA;;
317;2130;1;A;S;;2024-09-30-14.26.11.000000;1676016;2024-09-30-14.26.11.000000;;LUSENA;;
317;2118;1;A;S;;2024-09-30-14.26.11.000000;1676016;2024-09-30-14.26.11.000000;;LUSENA;;
317;2117;1;A;S;;2024-09-30-14.26.11.000000;1676016;2024-09-30-14.26.11.000000;;LUSENA;;
317;2114;1;A;S;;2024-09-30-14.26.11.000000;1676016;2024-09-30-14.26.11.000000;;LUSENA;;
320;2189;1;A;S;;2024-09-30-14.26.11.000000;1676016;2024-09-30-14.26.11.000000;;LUSENA;;
320;2130;1;A;S;;2024-09-30-14.26.11.000000;1676016;2024-09-30-14.26.11.000000;;LUSENA;;
320;2118;1;A;S;;2024-09-30-14.26.11.000000;1676016;2024-09-30-14.26.11.000000;;LUSENA;;
320;2117;1;A;S;;2024-09-30-14.26.11.000000;1676016;2024-09-30-14.26.11.000000;;LUSENA;;
320;2114;1;A;S;;2024-09-30-14.26.11.000000;1676016;2024-09-30-14.26.11.000000;;LUSENA;;
304;2184;1;A;S;;2024-09-30-14.26.39.000000;1676022;2024-09-30-14.26.39.000000;;LUSENA;;
304;2130;1;A;S;;2024-09-30-14.26.39.000000;1676022;2024-09-30-14.26.39.000000;;LUSENA;;
304;2118;1;A;S;;2024-09-30-14.26.39.000000;1676022;2024-09-30-14.26.39.000000;;LUSENA;;
304;2117;1;A;S;;2024-09-30-14.26.39.000000;1676022;2024-09-30-14.26.39.000000;;LUSENA;;
304;2114;1;A;S;;2024-09-30-14.26.39.000000;1676022;2024-09-30-14.26.39.000000;;LUSENA;;
306;2184;1;A;S;;2024-09-30-14.26.39.000000;1676022;2024-09-30-14.26.39.000000;;LUSENA;;
306;2130;1;A;S;;2024-09-30-14.26.39.000000;1676022;2024-09-30-14.26.39.000000;;LUSENA;;
306;2118;1;A;S;;2024-09-30-14.26.40.000000;1676022;2024-09-30-14.26.40.000000;;LUSENA;;
306;2117;1;A;S;;2024-09-30-14.26.40.000000;1676022;2024-09-30-14.26.40.000000;;LUSENA;;
306;2114;1;A;S;;2024-09-30-14.26.40.000000;1676022;2024-09-30-14.26.40.000000;;LUSENA;;
322;1;1;I;S;;2024-10-01-08.05.29.000000;1688585;2024-10-01-08.05.29.000000;;LUSENA;;
322;2;1;I;S;;2024-10-01-08.05.29.000000;1688585;2024-10-01-08.05.29.000000;;LUSENA;;
322;3;1;A;S;;2024-09-30-14.36.53.000000;1676143;2024-09-30-14.36.53.000000;;LUSENA;;
322;4;1;A;S;;2024-09-30-14.36.53.000000;1676143;2024-09-30-14.36.53.000000;;LUSENA;;
322;5;1;A;S;;2024-09-30-14.36.53.000000;1676143;2024-09-30-14.36.53.000000;;LUSENA;;
322;6;1;A;S;;2024-09-30-14.36.53.000000;1676143;2024-09-30-14.36.53.000000;;LUSENA;;
323;1;1;I;S;;2024-10-01-08.05.57.000000;1688590;2024-10-01-08.05.57.000000;;LUSENA;;
323;2;1;I;S;;2024-10-01-08.05.57.000000;1688590;2024-10-01-08.05.57.000000;;LUSENA;;
323;3;1;A;S;;2024-09-30-14.51.12.000000;1676314;2024-09-30-14.51.12.000000;;LUSENA;;
323;4;1;A;S;;2024-09-30-14.51.12.000000;1676314;2024-09-30-14.51.12.000000;;LUSENA;;
323;5;1;A;S;;2024-09-30-14.51.12.000000;1676314;2024-09-30-14.51.12.000000;;LUSENA;;
323;6;1;A;S;;2024-09-30-14.51.12.000000;1676314;2024-09-30-14.51.12.000000;;LUSENA;;
325;1;1;I;S;;2024-10-01-08.05.57.000000;1688590;2024-10-01-08.05.57.000000;;LUSENA;;
325;2;1;I;S;;2024-10-01-08.05.57.000000;1688590;2024-10-01-08.05.57.000000;;LUSENA;;
325;3;1;A;S;;2024-09-30-14.58.06.000000;1676396;2024-09-30-14.58.06.000000;;LUSENA;;
325;4;1;A;S;;2024-09-30-14.58.06.000000;1676396;2024-09-30-14.58.06.000000;;LUSENA;;
325;5;1;A;S;;2024-09-30-14.58.06.000000;1676396;2024-09-30-14.58.06.000000;;LUSENA;;
325;6;1;A;S;;2024-09-30-14.58.06.000000;1676396;2024-09-30-14.58.06.000000;;LUSENA;;
326;1;1;I;S;;2024-10-01-08.05.29.000000;1688585;2024-10-01-08.05.29.000000;;LUSENA;;
326;2;1;I;S;;2024-10-01-08.05.29.000000;1688585;2024-10-01-08.05.29.000000;;LUSENA;;
326;3;1;A;S;;2024-09-30-15.13.34.000000;1676579;2024-09-30-15.13.34.000000;;LUSENA;;
326;4;1;A;S;;2024-09-30-15.13.34.000000;1676579;2024-09-30-15.13.34.000000;;LUSENA;;
326;5;1;A;S;;2024-09-30-15.13.34.000000;1676579;2024-09-30-15.13.34.000000;;LUSENA;;
326;6;1;A;S;;2024-09-30-15.13.34.000000;1676579;2024-09-30-15.13.34.000000;;LUSENA;;
330;1;1;I;S;;2024-10-01-08.05.44.000000;1688588;2024-10-01-08.05.44.000000;;LUSENA;;
330;2;1;I;S;;2024-10-01-08.05.44.000000;1688588;2024-10-01-08.05.44.000000;;LUSENA;;
330;3;1;A;S;;2024-09-30-16.07.00.000000;1677214;2024-09-30-16.07.00.000000;;LUSENA;;
330;4;1;A;S;;2024-09-30-16.07.00.000000;1677214;2024-09-30-16.07.00.000000;;LUSENA;;
330;5;1;A;S;;2024-09-30-16.07.00.000000;1677214;2024-09-30-16.07.00.000000;;LUSENA;;
330;6;1;A;S;;2024-09-30-16.07.00.000000;1677214;2024-09-30-16.07.00.000000;;LUSENA;;
332;1;1;I;S;;2024-10-01-08.05.44.000000;1688588;2024-10-01-08.05.44.000000;;LUSENA;;
332;2;1;I;S;;2024-10-01-08.05.44.000000;1688588;2024-10-01-08.05.44.000000;;LUSENA;;
332;3;1;A;S;;2024-09-30-16.42.29.000000;1677636;2024-09-30-16.42.29.000000;;LUSENA;;
332;4;1;A;S;;2024-09-30-16.42.29.000000;1677636;2024-09-30-16.42.29.000000;;LUSENA;;
332;5;1;A;S;;2024-09-30-16.42.29.000000;1677636;2024-09-30-16.42.29.000000;;LUSENA;;
332;6;1;A;S;;2024-09-30-16.42.29.000000;1677636;2024-09-30-16.42.29.000000;;LUSENA;;
333;1;1;I;S;;2024-10-01-08.05.29.000000;1688585;2024-10-01-08.05.29.000000;;LUSENA;;
333;2;1;I;S;;2024-10-01-08.05.29.000000;1688585;2024-10-01-08.05.29.000000;;LUSENA;;
333;3;1;A;S;;2024-09-30-16.57.43.000000;1677817;2024-09-30-16.57.43.000000;;LUSENA;;
333;4;1;A;S;;2024-09-30-16.57.43.000000;1677817;2024-09-30-16.57.43.000000;;LUSENA;;
333;5;1;A;S;;2024-09-30-16.57.43.000000;1677817;2024-09-30-16.57.43.000000;;LUSENA;;
333;6;1;A;S;;2024-09-30-16.57.43.000000;1677817;2024-09-30-16.57.43.000000;;LUSENA;;
334;1;1;I;S;;2024-10-01-08.05.30.000000;1688585;2024-10-01-08.05.30.000000;;LUSENA;;
334;2;1;I;S;;2024-10-01-08.05.30.000000;1688585;2024-10-01-08.05.30.000000;;LUSENA;;
334;3;1;A;S;;2024-09-30-17.28.12.000000;1678179;2024-09-30-17.28.12.000000;;LUSENA;;
334;4;1;A;S;;2024-09-30-17.28.12.000000;1678179;2024-09-30-17.28.12.000000;;LUSENA;;
334;5;1;A;S;;2024-09-30-17.28.12.000000;1678179;2024-09-30-17.28.12.000000;;LUSENA;;
334;6;1;A;S;;2024-09-30-17.28.12.000000;1678179;2024-09-30-17.28.12.000000;;LUSENA;;
335;1;1;I;S;;2024-10-01-08.05.30.000000;1688585;2024-10-01-08.05.30.000000;;LUSENA;;
335;2;1;I;S;;2024-10-01-08.05.30.000000;1688585;2024-10-01-08.05.30.000000;;LUSENA;;
335;3;1;A;S;;2024-09-30-17.42.33.000000;1678350;2024-09-30-17.42.33.000000;;LUSENA;;
335;4;1;A;S;;2024-09-30-17.42.33.000000;1678350;2024-09-30-17.42.33.000000;;LUSENA;;
514;1;1;I;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
514;2;1;I;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
514;3;1;A;S;;2024-10-15-11.10.11.000000;1929947;2024-10-15-11.10.11.000000;;CARIOS;;
514;4;1;A;S;;2024-10-15-11.10.11.000000;1929947;2024-10-15-11.10.11.000000;;CARIOS;;
514;5;1;A;S;;2024-10-15-11.10.11.000000;1929947;2024-10-15-11.10.11.000000;;CARIOS;;
514;6;1;A;S;;2024-10-15-11.10.11.000000;1929947;2024-10-15-11.10.11.000000;;CARIOS;;
517;1;1;I;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
517;2;1;I;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
517;3;1;A;S;;2024-10-15-11.25.47.000000;1930133;2024-10-15-11.25.47.000000;;CARIOS;;
517;4;1;A;S;;2024-10-15-11.25.47.000000;1930133;2024-10-15-11.25.47.000000;;CARIOS;;
517;5;1;A;S;;2024-10-15-11.25.47.000000;1930133;2024-10-15-11.25.47.000000;;CARIOS;;
517;6;1;A;S;;2024-10-15-11.25.47.000000;1930133;2024-10-15-11.25.47.000000;;CARIOS;;
518;1;1;I;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
518;2;1;I;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
518;3;1;A;S;;2024-10-15-11.34.15.000000;1930234;2024-10-15-11.34.15.000000;;CARIOS;;
518;4;1;A;S;;2024-10-15-11.34.15.000000;1930234;2024-10-15-11.34.15.000000;;CARIOS;;
518;5;1;A;S;;2024-10-15-11.34.15.000000;1930234;2024-10-15-11.34.15.000000;;CARIOS;;
518;6;1;A;S;;2024-10-15-11.34.15.000000;1930234;2024-10-15-11.34.15.000000;;CARIOS;;
520;1;1;I;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
520;2;1;I;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
520;3;1;A;S;;2024-10-15-11.41.14.000000;1930316;2024-10-15-11.41.14.000000;;CARIOS;;
520;4;1;A;S;;2024-10-15-11.41.14.000000;1930316;2024-10-15-11.41.14.000000;;CARIOS;;
520;5;1;A;S;;2024-10-15-11.41.14.000000;1930316;2024-10-15-11.41.14.000000;;CARIOS;;
520;6;1;A;S;;2024-10-15-11.41.14.000000;1930316;2024-10-15-11.41.14.000000;;CARIOS;;
521;1;1;I;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
521;2;1;I;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
521;3;1;A;S;;2024-10-15-11.46.15.000000;1930376;2024-10-15-11.46.15.000000;;CARIOS;;
521;4;1;A;S;;2024-10-15-11.46.15.000000;1930376;2024-10-15-11.46.15.000000;;CARIOS;;
521;5;1;A;S;;2024-10-15-11.46.15.000000;1930376;2024-10-15-11.46.15.000000;;CARIOS;;
521;6;1;A;S;;2024-10-15-11.46.15.000000;1930376;2024-10-15-11.46.15.000000;;CARIOS;;
523;1;1;I;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
523;2;1;I;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
523;3;1;A;S;;2024-10-15-14.27.10.000000;1932288;2024-10-15-14.27.10.000000;;CARIOS;;
523;4;1;A;S;;2024-10-15-14.27.10.000000;1932288;2024-10-15-14.27.10.000000;;CARIOS;;
523;5;1;A;S;;2024-10-15-14.27.10.000000;1932288;2024-10-15-14.27.10.000000;;CARIOS;;
523;6;1;A;S;;2024-10-15-14.27.10.000000;1932288;2024-10-15-14.27.10.000000;;CARIOS;;
511;2142;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
511;2125;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
511;2118;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
511;2117;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
511;2114;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
512;2142;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
512;2125;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
512;2118;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
512;2117;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
512;2114;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
514;2142;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
514;2125;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
514;2118;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
514;2117;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
514;2114;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
517;2142;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
517;2125;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
517;2118;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
517;2117;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
517;2114;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
518;2142;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
518;2125;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
518;2118;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
518;2117;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
518;2114;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
520;2142;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
520;2125;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
520;2118;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
520;2117;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
520;2114;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
521;2142;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
521;2125;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
521;2118;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
521;2117;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
521;2114;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
523;2142;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
523;2125;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
523;2118;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
523;2117;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
523;2114;1;A;S;;2024-10-15-14.27.43.000000;1932295;2024-10-15-14.27.43.000000;;CARIOS;;
524;1;1;I;S;;2024-10-16-08.46.09.000000;1945264;2024-10-16-08.46.09.000000;;CARIOS;;
524;2;1;I;S;;2024-10-16-08.46.09.000000;1945264;2024-10-16-08.46.09.000000;;CARIOS;;
524;3;1;A;S;;2024-10-15-14.38.29.000000;1932423;2024-10-15-14.38.29.000000;;CARIOS;;
524;4;1;A;S;;2024-10-15-14.38.29.000000;1932423;2024-10-15-14.38.29.000000;;CARIOS;;
524;5;1;A;S;;2024-10-15-14.38.29.000000;1932423;2024-10-15-14.38.29.000000;;CARIOS;;
524;6;1;A;S;;2024-10-15-14.38.29.000000;1932423;2024-10-15-14.38.29.000000;;CARIOS;;
526;1;1;I;S;;2024-10-16-08.46.09.000000;1945264;2024-10-16-08.46.09.000000;;CARIOS;;
526;2;1;I;S;;2024-10-16-08.46.09.000000;1945264;2024-10-16-08.46.09.000000;;CARIOS;;
526;3;1;A;S;;2024-10-15-15.13.40.000000;1932841;2024-10-15-15.13.40.000000;;CARIOS;;
526;4;1;A;S;;2024-10-15-15.13.40.000000;1932841;2024-10-15-15.13.40.000000;;CARIOS;;
526;5;1;A;S;;2024-10-15-15.13.40.000000;1932841;2024-10-15-15.13.40.000000;;CARIOS;;
526;6;1;A;S;;2024-10-15-15.13.40.000000;1932841;2024-10-15-15.13.40.000000;;CARIOS;;
527;1;1;I;S;;2024-10-16-08.46.09.000000;1945264;2024-10-16-08.46.09.000000;;CARIOS;;
527;2;1;I;S;;2024-10-16-08.46.09.000000;1945264;2024-10-16-08.46.09.000000;;CARIOS;;
527;3;1;A;S;;2024-10-15-15.26.32.000000;1932994;2024-10-15-15.26.32.000000;;CARIOS;;
527;4;1;A;S;;2024-10-15-15.26.32.000000;1932994;2024-10-15-15.26.32.000000;;CARIOS;;
527;5;1;A;S;;2024-10-15-15.26.32.000000;1932994;2024-10-15-15.26.32.000000;;CARIOS;;
527;6;1;A;S;;2024-10-15-15.26.32.000000;1932994;2024-10-15-15.26.32.000000;;CARIOS;;
529;1;1;I;S;;2024-10-16-08.46.09.000000;1945264;2024-10-16-08.46.09.000000;;CARIOS;;
529;2;1;I;S;;2024-10-16-08.46.10.000000;1945264;2024-10-16-08.46.10.000000;;CARIOS;;
529;3;1;A;S;;2024-10-15-15.45.12.000000;1933216;2024-10-15-15.45.12.000000;;CARIOS;;
529;4;1;A;S;;2024-10-15-15.45.12.000000;1933216;2024-10-15-15.45.12.000000;;CARIOS;;
529;5;1;A;S;;2024-10-15-15.45.12.000000;1933216;2024-10-15-15.45.12.000000;;CARIOS;;
529;6;1;A;S;;2024-10-15-15.45.12.000000;1933216;2024-10-15-15.45.12.000000;;CARIOS;;
530;1;1;I;S;;2024-10-16-08.46.10.000000;1945264;2024-10-16-08.46.10.000000;;CARIOS;;
530;2;1;I;S;;2024-10-16-08.46.10.000000;1945264;2024-10-16-08.46.10.000000;;CARIOS;;
530;3;1;A;S;;2024-10-15-16.13.05.000000;1933547;2024-10-15-16.13.05.000000;;CARIOS;;
530;4;1;A;S;;2024-10-15-16.13.05.000000;1933547;2024-10-15-16.13.05.000000;;CARIOS;;
530;5;1;A;S;;2024-10-15-16.13.05.000000;1933547;2024-10-15-16.13.05.000000;;CARIOS;;
530;6;1;A;S;;2024-10-15-16.13.05.000000;1933547;2024-10-15-16.13.05.000000;;CARIOS;;
531;1;1;I;S;;2024-10-16-08.46.10.000000;1945264;2024-10-16-08.46.10.000000;;CARIOS;;
531;2;1;I;S;;2024-10-16-08.46.10.000000;1945264;2024-10-16-08.46.10.000000;;CARIOS;;
531;3;1;A;S;;2024-10-15-16.27.12.000000;1933715;2024-10-15-16.27.12.000000;;CARIOS;;
531;4;1;A;S;;2024-10-15-16.27.12.000000;1933715;2024-10-15-16.27.12.000000;;CARIOS;;
531;5;1;A;S;;2024-10-15-16.27.12.000000;1933715;2024-10-15-16.27.12.000000;;CARIOS;;
531;6;1;A;S;;2024-10-15-16.27.12.000000;1933715;2024-10-15-16.27.12.000000;;CARIOS;;
532;1;1;I;S;;2024-10-16-08.46.10.000000;1945264;2024-10-16-08.46.10.000000;;CARIOS;;
532;2;1;I;S;;2024-10-16-08.46.10.000000;1945264;2024-10-16-08.46.10.000000;;CARIOS;;
532;3;1;A;S;;2024-10-15-16.37.38.000000;1933839;2024-10-15-16.37.38.000000;;CARIOS;;
532;4;1;A;S;;2024-10-15-16.37.38.000000;1933839;2024-10-15-16.37.38.000000;;CARIOS;;
532;5;1;A;S;;2024-10-15-16.37.38.000000;1933839;2024-10-15-16.37.38.000000;;CARIOS;;
532;6;1;A;S;;2024-10-15-16.37.38.000000;1933839;2024-10-15-16.37.38.000000;;CARIOS;;
591;1;1;I;S;;2024-10-19-10.24.17.000000;1997686;2024-10-19-10.24.17.000000;;LUSENA;;
